,years_experience,degree,nr_commits,nr_languages,nr_stars
3128,0.0,1.0,851.0,0.0,2.0
2969,1.0,2.0,851.0,0.0,4.0
3850,1.0,0.0,842.0,4.0,5.0
3880,1.0,2.0,853.0,22.0,6.0
3364,1.0,0.0,846.0,7.0,3.0
2966,2.0,0.0,847.0,1.0,5.0
3137,2.0,0.0,844.0,9.0,0.0
2940,1.0,2.0,852.0,3.0,3.0
3626,1.0,0.0,846.0,5.0,8.0
2330,1.0,0.0,850.0,10.0,7.0
2326,0.0,2.0,844.0,5.0,2.0
2420,1.0,0.0,851.0,4.0,0.0
3507,1.0,0.0,847.0,9.0,2.0
3064,1.0,0.0,847.0,2.0,3.0
2506,2.0,0.0,855.0,6.0,4.0
2336,1.0,2.0,844.0,5.0,4.0
2825,1.0,0.0,848.0,4.0,5.0
3065,1.0,0.0,849.0,0.0,2.0
3368,2.0,0.0,846.0,14.0,8.0
2600,2.0,1.0,855.0,14.0,5.0
2201,3.0,0.0,1864.0,2.0,6.0
3026,1.0,0.0,850.0,2.0,1.0
3052,2.0,1.0,853.0,0.0,1.0
3016,3.0,0.0,854.0,3.0,1.0
2170,3.0,0.0,1852.0,1.0,5.0
3746,2.0,0.0,852.0,2.0,6.0
2801,3.0,0.0,851.0,2.0,2.0
2683,4.0,0.0,848.0,4.0,2.0
2874,1.0,0.0,846.0,10.0,0.0
3361,3.0,0.0,851.0,1.0,3.0
3284,2.0,0.0,853.0,1.0,11.0
2931,1.0,2.0,855.0,2.0,10.0
2255,3.0,0.0,1857.0,14.0,7.0
2985,2.0,0.0,857.0,21.0,5.0
2176,2.0,0.0,845.0,1.0,0.0
2367,1.0,0.0,850.0,0.0,3.0
3996,3.0,0.0,2864.0,3.0,1.0
2800,1.0,0.0,851.0,7.0,2.0
3150,0.0,0.0,853.0,2.0,6.0
3703,2.0,1.0,841.0,1.0,4.0
3215,2.0,0.0,845.0,8.0,7.0
2400,1.0,0.0,847.0,2.0,2.0
2266,0.0,2.0,854.0,0.0,1.0
3270,3.0,0.0,848.0,0.0,4.0
2649,2.0,0.0,1853.0,7.0,0.0
2841,2.0,0.0,847.0,2.0,0.0
3429,2.0,0.0,847.0,4.0,2.0
2119,2.0,0.0,847.0,1.0,1.0
2652,1.0,1.0,847.0,6.0,0.0
2047,2.0,0.0,843.0,2.0,3.0
2281,1.0,0.0,849.0,1.0,2.0
2702,0.0,0.0,846.0,2.0,6.0
2321,0.0,0.0,849.0,3.0,3.0
2654,1.0,2.0,847.0,4.0,4.0
2868,0.0,0.0,1860.0,4.0,2.0
3040,2.0,0.0,1858.0,3.0,4.0
2259,2.0,0.0,851.0,7.0,6.0
3336,2.0,1.0,848.0,16.0,3.0
3456,3.0,0.0,855.0,2.0,2.0
2619,2.0,0.0,846.0,0.0,4.0
2066,2.0,1.0,852.0,5.0,3.0
2315,4.0,0.0,849.0,6.0,6.0
3340,2.0,1.0,846.0,1.0,4.0
3283,1.0,1.0,847.0,1.0,7.0
3830,2.0,0.0,856.0,1.0,5.0
3469,2.0,0.0,856.0,1.0,7.0
3527,3.0,0.0,851.0,1.0,0.0
3521,3.0,0.0,847.0,1.0,3.0
2291,2.0,0.0,845.0,5.0,2.0
2528,1.0,0.0,846.0,1.0,2.0
3083,3.0,0.0,851.0,8.0,7.0
2961,0.0,0.0,850.0,9.0,4.0
3213,0.0,0.0,852.0,3.0,4.0
3248,3.0,0.0,1861.0,2.0,1.0
2621,1.0,1.0,848.0,1.0,14.0
2169,0.0,0.0,851.0,1.0,2.0
2335,2.0,0.0,846.0,3.0,5.0
3973,2.0,1.0,846.0,1.0,7.0
3875,2.0,0.0,845.0,1.0,5.0
2368,2.0,1.0,1860.0,5.0,4.0
2707,1.0,0.0,849.0,12.0,1.0
3126,2.0,0.0,851.0,3.0,2.0
2431,3.0,1.0,1855.0,13.0,2.0
2463,0.0,1.0,845.0,6.0,3.0
3125,1.0,1.0,845.0,14.0,0.0
3060,0.0,2.0,853.0,6.0,2.0
2628,3.0,0.0,847.0,5.0,5.0
3042,4.0,0.0,845.0,17.0,11.0
2312,2.0,0.0,1856.0,3.0,1.0
3538,0.0,2.0,847.0,3.0,6.0
3624,2.0,0.0,845.0,8.0,6.0
3287,1.0,0.0,850.0,3.0,1.0
2845,0.0,1.0,844.0,3.0,4.0
3974,3.0,0.0,1857.0,2.0,1.0
3199,0.0,0.0,845.0,0.0,5.0
3143,2.0,0.0,851.0,4.0,5.0
2756,3.0,0.0,1857.0,8.0,4.0
2313,1.0,1.0,844.0,1.0,0.0
3099,2.0,1.0,1863.0,5.0,8.0
3804,1.0,0.0,854.0,3.0,3.0
2134,3.0,0.0,847.0,1.0,8.0
