,h_post,h_post_individualized
644,0.62,
586,0.5,
646,0.94,
971,0.64,
550,0.64,
511,0.68,
519,0.58,
965,0.52,
707,0.6,
782,0.68,
507,0.52,
856,0.7,
756,0.52,
942,0.88,
959,0.92,
545,0.5,
643,0.54,
628,0.56,
660,0.44,
517,0.54,
590,0.4,
943,0.66,
936,0.68,
647,0.54,
587,0.56,
847,0.8,
708,0.48,
981,0.58,
937,0.74,
932,0.82,
685,0.68,
608,0.8,
783,0.64,
803,0.54,
945,0.5,
755,0.64,
972,0.78,
923,0.52,
838,0.5,
553,0.4,
801,0.56,
753,0.78,
712,0.58,
821,0.56,
853,0.68,
934,0.5,
777,0.8,
768,0.54,
980,0.6,
800,0.58,
910,0.58,
542,0.52,
770,0.64,
605,0.33999999999999997,
683,0.5,
920,0.52,
500,0.6,
604,0.62,
938,0.52,
629,0.52,
914,0.72,
729,0.5,
883,0.56,
950,0.58,
575,0.5,
915,0.52,
913,0.46,
850,0.84,
612,0.7,
925,0.56,
877,0.78,
694,0.5,
961,0.48,
824,0.56,
772,0.54,
780,0.66,
582,0.78,
686,0.7,
562,0.52,
998,0.92,
738,0.52,
917,0.6,
953,0.66,
963,0.5,
767,0.38,
567,0.5,
926,0.68,
699,0.72,
759,0.7,
804,0.86,
717,0.54,
506,0.9,
762,0.72,
687,0.74,
573,0.64,
795,0.82,
769,0.56,
726,0.7,
532,0.82,
696,0.76,
