,y_hat
599,False
516,False
501,False
743,False
536,False
719,False
559,False
590,False
969,False
560,False
552,False
954,False
813,False
920,False
692,False
693,False
581,False
688,False
672,False
576,False
509,False
870,False
705,False
991,False
587,False
831,False
622,False
765,False
978,False
651,False
880,False
711,False
585,False
890,False
861,False
682,False
601,False
615,False
644,False
668,False
822,False
981,False
506,False
985,False
740,False
998,False
887,False
806,False
793,False
529,False
700,False
632,False
975,False
678,False
636,False
903,False
621,False
982,False
699,False
707,False
993,False
775,False
935,False
941,False
897,False
789,False
505,False
522,False
830,False
872,False
972,False
840,False
888,False
728,False
929,False
642,False
666,False
663,False
753,False
709,False
727,False
652,False
776,False
754,False
889,False
757,False
960,False
657,False
807,False
883,False
745,False
614,False
687,False
731,False
913,False
726,False
605,False
549,False
554,False
881,False
