,0
558,0.0
708,1.0
567,1.0
699,1.0
854,1.0
742,0.0
629,0.0
669,1.0
694,0.0
791,1.0
978,1.0
576,1.0
728,1.0
809,1.0
843,0.0
764,1.0
544,1.0
524,1.0
934,1.0
743,1.0
992,0.0
880,0.0
612,1.0
686,1.0
950,1.0
721,1.0
861,1.0
928,0.0
562,0.0
584,0.0
676,1.0
814,1.0
712,1.0
846,1.0
571,0.0
689,1.0
853,1.0
579,1.0
822,1.0
641,1.0
681,1.0
961,1.0
581,1.0
606,0.0
702,1.0
956,1.0
815,1.0
555,1.0
848,1.0
955,1.0
785,1.0
832,1.0
942,1.0
747,1.0
803,1.0
648,1.0
953,0.0
541,1.0
620,0.0
580,1.0
670,1.0
772,1.0
591,0.0
639,1.0
899,1.0
716,1.0
902,0.0
912,1.0
831,0.0
552,1.0
707,1.0
671,0.0
813,1.0
810,1.0
746,1.0
561,1.0
794,1.0
554,1.0
664,1.0
821,1.0
634,0.0
903,1.0
919,0.0
857,0.0
509,1.0
677,1.0
551,1.0
804,1.0
951,1.0
519,1.0
977,1.0
739,0.0
986,1.0
798,1.0
556,1.0
884,0.0
966,1.0
870,0.0
867,1.0
505,1.0
