,x1,x2
793,0.1,1.4
510,2.6,0.4
630,0.7,0.9
910,1.0,1.5
760,2.3,3.6
657,1.6,2.0
874,1.1,1.7
810,1.7,2.6
563,1.5,1.5
702,0.7,1.4
974,0.7,0.1
802,0.3,1.4
744,1.4,2.0
583,1.0,1.1
791,0.2,1.6
975,1.0,0.0
965,1.0,2.9
651,1.3,1.4
609,2.4,3.4
821,0.7,0.2
949,1.4,1.3
940,0.4,-0.1
978,0.5,0.1
579,2.2,-0.0
608,0.7,1.2
721,0.6,1.4
995,1.1,2.2
714,0.6,1.8
871,1.3,1.2
572,1.8,2.0
511,0.1,-0.0
899,1.3,4.0
956,1.0,0.0
698,1.0,1.0
834,0.8,1.3
803,1.1,1.1
864,2.3,1.5
687,1.1,1.2
534,0.1,2.6
506,2.2,0.0
664,1.2,0.7
650,1.1,1.8
647,1.1,2.7
897,2.3,-0.0
533,0.7,2.4
925,1.3,0.4
742,0.7,0.3
735,0.5,1.5
782,1.0,1.6
777,0.7,1.3
928,2.0,1.0
505,0.9,-0.0
633,1.9,0.0
729,-0.0,0.2
600,1.0,1.0
764,1.0,-0.0
539,1.0,-0.0
829,2.1,2.2
741,2.1,2.4
578,0.9,0.9
847,1.8,0.0
612,0.7,0.9
522,0.4,0.9
902,1.6,2.3
888,1.1,1.7
718,1.4,0.0
611,1.0,1.3
790,0.7,0.8
717,0.1,1.8
844,1.5,2.0
529,1.2,1.4
865,1.3,2.3
739,3.2,0.0
880,1.6,0.0
582,2.8,2.6
836,1.4,1.2
846,1.0,0.0
831,0.7,1.5
757,1.3,0.5
754,1.6,1.5
681,2.8,-0.0
665,1.3,0.9
604,4.4,3.3
518,3.0,3.0
538,0.8,0.8
629,2.6,1.9
602,2.2,-0.0
823,4.0,3.7
837,0.9,1.8
540,1.6,-0.0
559,1.2,-0.0
512,1.1,1.5
963,1.3,2.3
577,1.3,1.3
571,2.4,2.1
884,1.9,0.0
552,1.5,1.6
701,0.4,0.5
820,2.1,1.8
519,0.9,2.1
