,x1,x2
298,0.8500000238418579,1.690000057220459
484,0.77,-0.0
412,0.8,1.66
384,0.7699999809265137,1.309999942779541
460,0.52,0.56
258,0.56,1.56
436,0.92,1.34
487,1.48,0.13
355,0.48,1.21
301,2.41,1.45
280,1.649999976158142,2.2899999618530273
351,0.92,1.38
367,1.04,1.82
322,0.18,1.46
457,0.23000000417232513,1.5499999523162842
341,1.08,0.95
492,0.34,0.75
388,1.0,2.48
320,0.67,1.26
427,1.8600000143051147,0.3799999952316284
308,0.0,1.09
498,1.61,0.77
411,0.9,2.56
434,0.5600000023841858,2.7799999713897705
252,0.82,0.22
375,2.1,3.06
415,2.01,0.83
448,0.65,0.85
364,0.32,0.13
279,0.66,2.2
278,0.36,0.75
287,0.91,0.63
395,0.18000000715255737,0.7699999809265137
409,0.3700000047683716,5.449999809265137
413,0.85,1.53
383,0.49,3.38
466,1.59,0.7
449,0.66,1.71
428,1.67,0.0
326,1.04,2.14
286,0.65,1.82
423,1.1,0.76
450,1.32,0.2
396,1.7,3.72
476,0.18,2.25
479,1.85,2.8
425,0.44999998807907104,1.9900000095367432
337,0.65,0.8
465,0.58,1.16
366,1.91,0.0
430,1.43,2.17
420,0.88,3.15
300,1.6399999856948853,0.0
370,0.8,0.76
376,0.58,4.52
284,0.74,0.24
339,2.82,3.06
314,1.62,0.0
302,0.56,0.1
289,0.66,2.33
309,0.47,0.52
424,0.4099999964237213,1.9800000190734863
330,2.06,3.51
418,0.43,1.19
259,1.1,1.92
435,0.42,1.18
260,1.1799999475479126,-0.019999999552965164
393,0.19,2.43
379,2.48,3.34
403,0.29,0.95
340,1.83,3.04
297,1.69,0.9
480,1.04,1.15
332,0.4,-0.01
410,0.41,3.65
255,2.72,0.64
433,0.67,2.13
348,1.6,0.89
365,0.3400000035762787,2.4800000190734863
273,0.45,1.7
468,0.64,2.02
372,2.27,1.78
458,-0.07,0.73
274,0.7300000190734863,1.590000033378601
454,0.4,2.38
499,0.699999988079071,1.4800000190734863
362,1.2,0.62
390,0.23,2.31
291,1.12,1.36
349,1.16,1.19
290,1.99,2.08
481,2.02,0.96
371,0.0,1.42
317,0.16,1.35
463,0.91,0.0
429,0.75,2.4000000953674316
257,0.04,0.38
482,1.29,2.17
342,0.52,2.73
316,1.63,1.13
