,0
1976,0.0
1817,0.0
1740,0.0
1611,0.0
1953,0.0
1891,0.0
1536,0.0
1541,0.0
1659,0.0
1679,0.0
1658,0.0
1189,0.0
1434,0.0
1360,0.0
1435,0.0
1977,0.0
1077,0.0
1012,0.0
1161,0.0
1899,0.0
1454,0.0
1223,0.0
1315,0.0
1585,0.0
1811,0.0
1831,0.0
1769,0.0
1560,0.0
1773,0.0
1385,0.0
1842,0.0
1786,0.0
1696,0.0
1306,0.0
1576,0.0
1835,0.0
1770,0.0
1928,0.0
1060,0.0
1523,0.0
1201,0.0
1348,0.0
1103,0.0
1178,0.0
1029,0.0
1752,0.0
1805,0.0
1631,0.0
1657,0.0
1097,0.0
1900,0.0
1517,0.0
1214,0.0
1010,0.0
1209,0.0
1119,1.0
1798,0.0
1973,0.0
1652,0.0
1607,0.0
1665,0.0
1617,0.0
1568,0.0
1751,0.0
1308,0.0
1238,0.0
1913,0.0
1467,0.0
1971,0.0
1462,0.0
1202,0.0
1045,0.0
1364,0.0
1347,0.0
1996,0.0
1588,0.0
1836,0.0
1076,0.0
1186,0.0
1459,0.0
1532,0.0
1118,0.0
1398,0.0
1735,0.0
1978,0.0
1694,0.0
1179,0.0
1616,0.0
1708,0.0
1726,0.0
1940,0.0
1414,0.0
1143,0.0
1314,0.0
1295,0.0
1464,0.0
1329,0.0
1685,0.0
1270,0.0
1147,0.0
