,y_hat
422,False
354,False
359,False
421,False
333,False
434,False
373,False
263,False
266,False
254,False
396,False
427,False
323,False
484,False
447,False
388,False
419,False
488,False
428,False
285,False
413,False
317,False
291,False
437,False
410,False
256,False
312,False
304,False
411,False
336,False
316,False
349,False
479,False
402,False
465,False
380,False
251,False
344,False
296,False
280,False
372,False
264,False
415,False
416,False
308,False
473,False
370,False
356,False
431,False
338,False
426,False
252,False
459,False
393,False
379,False
368,False
313,False
337,False
429,False
387,False
490,False
325,False
364,False
436,False
335,False
315,False
442,False
367,False
470,False
267,False
474,False
401,False
282,False
476,False
292,False
255,False
455,False
327,False
481,False
383,False
448,False
355,False
347,False
385,False
483,False
339,False
381,False
472,False
386,False
310,False
287,False
353,False
309,False
324,False
365,False
471,False
299,False
498,False
493,False
360,False
