,x1,x2
743,0.6,2.0
769,0.7,2.8
705,1.1,1.8
863,0.8,2.6
791,0.2,2.8
567,1.3,2.7
770,0.6,2.9
741,1.2,2.5
749,0.1,3.3
530,1.0,4.5
500,0.6,5.0
859,1.4,2.6
889,0.9,3.7
821,0.5,2.5
569,-0.0,3.2
721,0.4,2.7
663,0.6,3.2
812,0.2,2.3
640,0.9,3.5
644,0.8,2.3
779,0.5,2.0
854,0.2,2.2
563,1.3,3.1
811,0.5,3.5
946,0.4,3.2
973,0.5,3.6
549,0.6,3.4
992,1.6,3.7
995,0.5,2.5
632,0.3,1.7
586,0.5,1.6
689,0.9,2.3
556,1.6,2.3
564,1.0,3.0
630,0.3,4.2
601,0.0,2.4
807,0.8,3.1
706,0.0,3.9
603,0.4,2.5
506,0.9,2.2
541,1.2,2.6
753,-0.0,3.2
732,0.3,2.9
590,1.3,2.8
688,0.0,3.0
940,0.8,5.2
510,0.7,2.8
968,0.7,2.8
744,1.6,1.6
694,0.7,1.9
844,0.4,2.2
592,1.7,3.4
642,0.0,4.5
560,1.2,2.1
734,0.2,3.5
628,0.2,5.0
548,2.3,-0.0
704,0.8,3.4
690,1.0,2.7
760,0.3,1.9
611,0.0,1.5
713,0.4,2.6
786,0.2,3.8
756,0.8,3.6
503,0.2,2.8
609,0.1,1.4
814,1.4,1.7
802,0.5,2.8
762,0.9,2.6
542,0.2,1.6
865,1.3,2.0
552,0.2,3.7
588,0.9,3.2
832,0.9,3.4
826,0.2,2.5
691,0.5,3.2
886,0.2,3.6
715,1.2,2.0
881,1.7,2.1
700,0.4,1.7
723,-0.1,3.3
816,-0.1,3.8
834,0.8,3.1
646,1.5,2.4
897,1.3,1.5
948,0.5,1.5
776,0.1,2.3
850,0.2,2.7
619,0.1,1.8
876,0.9,0.8
804,0.6,1.1
685,0.4,1.5
698,0.2,1.8
702,0.5,4.7
652,-0.0,3.0
747,-0.0,3.6
574,0.2,1.3
993,0.6,3.3
692,0.9,2.1
967,0.1,1.9
