,x1,x2
335,1.61,3.26
334,2.45,1.52
263,1.6,0.33
321,1.32,1.78
453,0.54,2.27
395,1.07,3.04
413,1.690000057220459,2.700000047683716
396,1.1200000047683716,0.7200000286102295
447,-0.09,0.04
389,0.47,1.13
328,0.59,1.37
366,1.7699999809265137,2.3499999046325684
275,0.84,2.66
377,1.24,0.04
257,1.13,1.9
414,0.37,1.36
398,2.41,3.23
381,0.38999998569488525,1.2599999904632568
324,0.28,0.98
463,1.1799999475479126,1.9500000476837158
460,0.9900000095367432,1.9600000381469727
258,1.2699999809265137,0.0
499,0.98,3.51
442,0.09,2.91
422,0.09,2.62
348,0.26,3.05
483,0.62,0.26
443,1.55,1.81
475,2.21,3.71
264,0.3499999940395355,0.3400000035762787
378,2.36,2.16
266,1.4500000476837158,0.6600000262260437
434,2.98,0.59
412,0.6000000238418579,0.47999998927116394
390,0.39,0.28
333,-0.27,0.05
302,0.57,0.0
372,0.75,3.37
352,0.23,1.19
472,1.3,0.34
276,1.0299999713897705,0.25
307,2.12,1.31
450,0.6399999856948853,0.5899999737739563
479,0.21,2.32
329,2.56,2.27
382,1.17,1.19
339,0.5,0.0
459,0.01,1.97
384,2.66,0.79
332,0.27,0.58
330,0.03,0.21
359,1.67,1.14
430,1.3200000524520874,4.210000038146973
408,0.36,2.68
385,0.86,1.71
407,0.11,2.06
471,1.96,2.18
401,0.77,1.21
426,1.94,0.21
353,1.29,0.83
445,1.3799999952316284,0.9599999785423279
451,2.79,1.35
478,0.33,0.42
325,2.66,0.97
281,1.7000000476837158,1.5800000429153442
356,1.07,1.9
347,-0.06,1.6
305,2.069999933242798,1.5199999809265137
391,0.5,0.9100000262260437
364,0.74,2.14
343,2.5,1.02
480,0.34,2.24
300,0.24,0.05
344,1.41,2.28
482,1.28,0.76
253,1.51,0.0
415,1.2799999713897705,0.20999999344348907
336,0.78,-0.0
419,0.62,1.07
357,1.89,0.85
427,2.2,-0.0
444,1.36,1.78
441,2.19,0.64
429,1.69,0.12
365,0.13,0.48
462,0.36,1.76
358,0.93,0.84
250,1.69,1.56
375,0.81,1.12
289,2.109999895095825,0.0
428,1.0199999809265137,0.8899999856948853
487,0.07,1.92
476,0.25,1.14
327,1.01,3.04
296,1.01,1.96
349,2.07,0.97
298,2.7899999618530273,0.0
262,0.91,-0.04
392,0.05999999865889549,0.03999999910593033
283,0.76,2.42
