,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.95,0.95,0.98,0.0,0.98,0.98,"[5.0, 5.0]",300.0,0.5,individualized,improvement,1,,0.9800000000000001,11.4
1,1.0,0.95,0.95,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,1,,0.23200000000000004,0.0982315
2,1.0,0.95,0.95,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,1,,0.225,0.097241
3,1.0,0.95,0.95,0.975,0.0,0.975,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,1,,0.975,11.375
4,1.0,0.95,0.95,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,1,,0.242,0.0983315
5,1.0,0.95,0.95,0.975,0.005,0.975,0.975,"[5.0, 5.0]",300.0,0.5,individualized,improvement,2,,0.975,11.65
6,1.0,0.95,0.95,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,2,,0.446,0.10825599999999999
7,1.0,0.95,0.95,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,2,,0.397,0.1063485
8,1.0,0.95,0.95,0.98,0.0,0.98,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,2,,0.9800000000000001,10.75
9,1.0,0.95,0.95,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,2,,0.9780000000000001,0.7956030000000002
10,1.0,0.95,0.95,0.96,0.0,0.965,0.96,"[5.0, 5.0]",300.0,0.5,individualized,improvement,0,,0.9629999999999999,11.6
11,1.0,0.95,0.95,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,0,,0.8200000000000001,0.13548300000000002
12,1.0,0.95,0.95,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,0,,0.8160000000000001,0.1325245
13,1.0,0.95,0.95,0.975,0.01,0.98,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,0,,0.9780000000000001,10.9
14,1.0,0.95,0.95,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,0,,0.8160000000000001,0.13430399999999998
