,years_experience,degree
3643,0.0,1.0
2439,2.0,0.0
2218,1.0,1.0
3563,0.0,1.0
3623,0.0,3.0
2318,2.0,0.0
2655,0.0,2.0
3034,0.0,3.0
3617,1.0,2.0
3753,2.0,0.0
2082,0.0,1.0
3033,1.0,3.0
2233,0.0,1.0
2492,1.0,0.0
3915,0.0,2.0
3445,1.0,3.0
2917,0.0,3.0
2212,0.0,3.0
2735,2.0,0.0
2034,1.0,1.0
3988,0.0,2.0
2957,0.0,2.0
2457,0.0,1.0
3357,0.0,3.0
3903,0.0,2.0
3304,2.0,1.0
2275,0.0,2.0
2147,0.0,3.0
3997,1.0,1.0
2158,0.0,3.0
2714,1.0,1.0
3975,1.0,1.0
2934,2.0,2.0
2752,0.0,2.0
3560,1.0,3.0
2204,0.0,2.0
3349,1.0,2.0
3821,0.0,2.0
2285,1.0,2.0
2753,1.0,1.0
2713,1.0,1.0
3437,1.0,1.0
3862,1.0,3.0
2478,0.0,2.0
2481,0.0,1.0
3924,0.0,2.0
2572,1.0,1.0
2563,1.0,1.0
2675,1.0,1.0
2085,2.0,2.0
2737,0.0,2.0
2681,1.0,1.0
2209,0.0,2.0
3056,1.0,3.0
3734,2.0,1.0
3399,2.0,1.0
2577,0.0,2.0
2125,1.0,2.0
3396,1.0,1.0
3062,0.0,1.0
2835,1.0,1.0
3482,0.0,2.0
3025,0.0,3.0
3011,1.0,2.0
2102,0.0,1.0
3540,1.0,1.0
3735,0.0,1.0
3958,3.0,1.0
2708,1.0,2.0
2635,1.0,2.0
3504,0.0,2.0
2110,0.0,3.0
2729,1.0,2.0
2237,0.0,3.0
2472,0.0,2.0
2463,1.0,2.0
2338,0.0,2.0
3352,0.0,1.0
3092,2.0,1.0
3674,1.0,1.0
3835,0.0,2.0
2503,0.0,1.0
3168,0.0,1.0
2924,0.0,2.0
2529,0.0,2.0
3132,0.0,2.0
3777,0.0,1.0
3609,1.0,1.0
3884,2.0,2.0
2946,0.0,3.0
2701,0.0,1.0
3910,0.0,1.0
2725,1.0,1.0
2553,2.0,0.0
3679,1.0,1.0
3259,2.0,0.0
2391,1.0,1.0
3827,2.0,2.0
2627,0.0,3.0
2522,1.0,1.0
3321,0.0,1.0
2280,1.0,1.0
3355,1.0,2.0
2608,1.0,1.0
2546,1.0,1.0
2511,0.0,3.0
3748,0.0,1.0
2678,1.0,1.0
2404,1.0,2.0
2144,0.0,2.0
3407,0.0,2.0
2557,0.0,3.0
2596,1.0,0.0
2822,0.0,3.0
2619,0.0,2.0
3444,0.0,3.0
3090,1.0,1.0
2475,0.0,2.0
3372,0.0,1.0
3693,0.0,1.0
2240,1.0,0.0
3788,0.0,2.0
2848,1.0,1.0
2745,0.0,2.0
3058,0.0,2.0
3678,2.0,1.0
2971,1.0,2.0
2651,0.0,1.0
3523,1.0,2.0
3743,0.0,1.0
2177,1.0,2.0
2761,1.0,2.0
3359,0.0,3.0
3611,0.0,2.0
2279,0.0,1.0
3557,0.0,2.0
2159,0.0,3.0
2884,0.0,2.0
3080,0.0,2.0
3333,0.0,2.0
3561,0.0,2.0
3149,1.0,1.0
3494,1.0,1.0
2062,1.0,0.0
2171,0.0,3.0
3522,2.0,0.0
3667,1.0,1.0
2816,0.0,2.0
3233,0.0,2.0
2428,2.0,1.0
3395,1.0,0.0
2872,1.0,2.0
2150,1.0,1.0
2301,0.0,3.0
2473,1.0,3.0
3281,1.0,1.0
3961,0.0,1.0
3597,1.0,1.0
3568,0.0,3.0
2742,1.0,2.0
2381,1.0,0.0
2001,1.0,1.0
2859,0.0,2.0
3673,1.0,1.0
3930,1.0,3.0
2491,2.0,2.0
2524,0.0,2.0
3962,0.0,2.0
2709,0.0,3.0
3484,1.0,1.0
2089,0.0,2.0
2879,1.0,2.0
3656,0.0,2.0
3335,1.0,1.0
2389,0.0,2.0
2387,2.0,1.0
3690,0.0,2.0
2294,2.0,1.0
3736,0.0,2.0
2000,0.0,2.0
3425,2.0,0.0
2829,1.0,0.0
3108,0.0,2.0
2161,0.0,2.0
3715,0.0,3.0
2201,1.0,1.0
3805,0.0,2.0
2337,1.0,0.0
3164,1.0,1.0
2925,1.0,1.0
3009,1.0,1.0
3409,1.0,2.0
3211,0.0,3.0
2784,1.0,0.0
2068,1.0,2.0
2031,0.0,1.0
2051,0.0,3.0
3111,1.0,0.0
2603,1.0,1.0
3842,1.0,3.0
