,y
366,0.0
447,0.0
462,1.0
469,1.0
470,1.0
442,0.0
339,1.0
427,0.0
293,0.0
404,1.0
449,1.0
485,1.0
371,1.0
292,1.0
409,0.0
402,1.0
329,0.0
332,0.0
414,1.0
328,1.0
279,0.0
466,0.0
327,1.0
478,1.0
357,1.0
281,1.0
498,1.0
422,1.0
413,1.0
266,1.0
251,1.0
426,1.0
438,1.0
379,1.0
408,1.0
264,1.0
261,1.0
312,1.0
347,1.0
297,1.0
432,1.0
434,1.0
420,1.0
331,1.0
315,1.0
288,1.0
410,1.0
395,1.0
285,1.0
287,1.0
477,0.0
403,1.0
273,1.0
453,0.0
494,1.0
322,1.0
496,0.0
359,0.0
314,1.0
479,1.0
384,1.0
310,0.0
419,1.0
336,1.0
289,1.0
275,1.0
305,1.0
499,1.0
302,1.0
415,1.0
465,1.0
353,0.0
350,1.0
472,1.0
491,0.0
374,1.0
258,1.0
295,0.0
274,0.0
324,0.0
471,1.0
307,1.0
457,0.0
476,1.0
484,1.0
458,0.0
461,0.0
278,1.0
326,1.0
370,1.0
343,1.0
382,1.0
263,0.0
363,1.0
433,1.0
368,1.0
424,1.0
400,1.0
418,0.0
308,1.0
