,y
371,0.0
458,1.0
417,1.0
498,1.0
317,0.0
276,1.0
415,0.0
280,1.0
455,1.0
349,1.0
364,1.0
262,0.0
493,1.0
265,1.0
323,0.0
311,1.0
444,1.0
294,1.0
437,0.0
252,1.0
416,1.0
427,1.0
394,1.0
375,0.0
497,1.0
369,1.0
465,1.0
307,1.0
407,1.0
312,1.0
260,0.0
251,0.0
413,1.0
456,1.0
282,0.0
420,0.0
463,1.0
278,1.0
274,1.0
490,1.0
418,0.0
457,1.0
368,0.0
333,1.0
452,0.0
479,1.0
324,1.0
292,1.0
381,1.0
250,1.0
286,1.0
347,1.0
284,1.0
255,1.0
421,0.0
350,0.0
296,1.0
400,1.0
365,0.0
439,1.0
385,1.0
266,1.0
380,1.0
328,1.0
267,1.0
356,1.0
264,0.0
326,1.0
257,1.0
359,0.0
491,0.0
293,1.0
393,1.0
310,0.0
332,0.0
419,1.0
431,0.0
422,1.0
387,1.0
406,1.0
309,1.0
275,1.0
363,1.0
344,1.0
448,1.0
478,1.0
342,1.0
401,0.0
442,0.0
357,1.0
318,1.0
451,0.0
438,0.0
354,1.0
339,1.0
379,0.0
489,1.0
475,1.0
402,1.0
459,1.0
