,age,gender,experience,loan_amount,loan_duration,income,saving
7706,-0.0,0.0,-0.0,-0.3,0.0,-0.3,-0.1
9237,-0.0,0.0,0.0,-0.3,0.2,0.7,-0.4
7250,-0.1,0.0,-0.0,-0.0,-0.0,-0.0,-0.1
6760,-0.1,0.0,-0.0,0.0,0.2,-0.1,0.4
7007,0.0,0.0,0.0,0.2,-0.3,1.2,0.0
5240,0.0,0.0,0.0,0.1,0.3,0.1,-0.3
7733,-0.1,0.0,0.0,0.0,-0.0,0.1,0.4
5612,0.0,0.0,-0.0,0.1,-0.3,0.1,0.0
8922,0.0,0.0,-0.0,-0.3,-0.2,0.6,-0.4
6093,0.0,0.0,-0.0,-0.2,0.3,0.7,0.1
7584,0.0,0.0,-0.0,0.1,0.1,0.1,0.2
6924,-0.0,0.0,0.0,0.0,0.0,0.0,0.1
9670,-0.1,0.0,0.0,0.0,-0.4,-0.1,0.5
5150,-0.0,0.0,0.0,0.1,-0.1,0.1,-0.1
5540,-0.0,0.0,0.0,-0.1,-0.4,0.1,-0.3
5681,0.0,0.0,0.0,0.2,0.0,0.2,-0.1
7769,0.0,0.0,0.0,0.3,-0.1,0.1,0.3
6427,-0.2,0.0,-0.0,0.3,0.0,0.3,0.2
5691,0.0,0.0,-0.0,-0.1,0.5,-0.1,-0.2
9028,-0.0,0.0,-0.0,0.1,0.3,0.1,-0.1
7531,-0.0,0.0,0.0,0.0,0.0,0.5,-0.3
5947,-0.2,0.0,0.0,-0.3,0.2,-0.4,0.4
8891,-0.0,0.0,-0.0,0.0,-0.0,0.1,0.0
6348,-0.1,0.0,-0.0,-0.1,0.2,-0.1,0.3
7738,-0.0,0.0,0.0,0.0,0.1,0.0,0.2
7425,-0.0,0.0,-0.0,-0.1,0.4,-0.1,0.4
9280,-0.1,0.0,-0.0,0.3,-0.1,0.3,0.0
7062,-0.1,0.0,0.0,-0.2,0.1,0.8,0.1
5855,-0.0,0.0,0.0,0.1,0.3,0.2,0.4
