,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,0.99,0.75,0.75,0.7878788113594055,0.14141413569450378,0.9292929292929293,0.8282828282828283,"[1.0, 1.0]",300.0,0.5,individualized,improvement,2,,0.8808080554008484,2.5969696969696967
1,1.0,0.75,0.75,0.1899999976158142,0.15000000596046448,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,,0.35600000619888306,1.3810000000000004
2,1.0,0.75,0.75,0.1899999976158142,0.15000000596046448,0.93,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,2,,0.3460000157356262,1.4860000000000004
3,0.99,0.75,0.75,0.7777777910232544,0.14141413569450378,0.9090909090909091,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,,0.8444444537162781,2.5434343434343436
4,1.0,0.75,0.75,0.15000000596046448,0.15000000596046448,0.97,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,,0.36800000071525574,1.4270000000000005
5,1.0,0.75,0.75,0.1899999976158142,0.15000000596046448,0.93,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,counterfactual,2,,0.3460000157356262,1.4860000000000004
6,0.98,0.75,0.75,0.7142857313156128,0.2142857164144516,1.0,0.7959183673469388,"[1.0, 1.0]",300.0,0.5,individualized,improvement,1,,0.9714285731315613,2.2346938775510203
7,1.0,0.75,0.75,0.25,0.23000000417232513,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,,0.5900000333786011,1.09
8,1.0,0.75,0.75,0.25999999046325684,0.23000000417232513,0.95,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,1,,0.5920000076293945,1.1589999999999998
9,0.98,0.75,0.75,0.6632652878761292,0.2142857164144516,0.9489795918367347,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,,0.9367347955703735,2.313265306122449
10,1.0,0.75,0.75,0.23999999463558197,0.23000000417232513,0.93,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,,0.5979999899864197,1.1769999999999998
11,1.0,0.75,0.75,0.25999999046325684,0.23000000417232513,0.95,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,counterfactual,1,,0.5920000076293945,1.1589999999999998
12,0.99,0.75,0.75,0.7777777910232544,0.20202019810676575,0.9494949494949495,0.8181818181818182,"[1.0, 1.0]",300.0,0.5,individualized,improvement,0,,0.8909090757369995,2.262626262626263
13,1.0,0.75,0.75,0.20000000298023224,0.20999999344348907,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,,0.28599998354911804,0.9079999999999999
14,1.0,0.75,0.75,0.20000000298023224,0.20999999344348907,0.97,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,0,,0.2679999768733978,0.8889999999999998
15,0.99,0.75,0.75,0.7777777910232544,0.20202019810676575,0.9595959595959596,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,,0.8707070350646973,2.2868686868686874
16,1.0,0.75,0.75,0.18000000715255737,0.20999999344348907,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,,0.2919999957084656,1.0110000000000001
17,1.0,0.75,0.75,0.20000000298023224,0.20999999344348907,0.97,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,counterfactual,0,,0.2679999768733978,0.8889999999999998
