ix,goal_cost,intv_cost
753,0.9580000042915344,8.5
880,0.958,2.3000000000000003
958,0.966,5.3
515,0.952,4.199999999999999
798,0.97,1.3
826,0.954,5.2
599,0.952,5.800000000000001
985,0.98,13.4
750,0.97,2.6
805,0.954,1.8
876,0.952,4.3
804,0.974,2.2
968,0.96,6.7
564,0.98,5.1
891,0.97,8.3
614,0.958,2.3000000000000003
605,0.956,3.0
713,0.96,3.4
743,0.96,10.0
846,0.976,3.0
923,0.978,4.6
759,0.954,3.8
917,0.958,8.3
513,0.984,5.300000000000001
747,0.952,6.6
814,0.954,13.0
699,0.954,4.1
580,0.954,0.6
959,0.956,5.8
640,0.954,6.3
942,0.952,3.3
736,0.958,4.4
835,0.974,2.0
803,0.954,8.899999999999999
548,0.956,3.2
887,0.952,12.0
886,0.954,7.0
789,0.952,4.1
533,0.956,4.5
873,0.966,3.1
635,0.968,7.0
767,0.952,3.1
510,0.964,3.8
541,0.966,2.0
855,0.958,2.1
652,0.956,5.300000000000001
521,0.97,2.8
712,0.9779999852180481,1.5
809,0.966,10.7
642,0.958,7.300000000000001
671,0.962,1.7
686,0.96,6.199999999999999
849,0.962,5.0
868,0.956,11.6
575,0.956,3.0999999999999996
616,0.972,1.2
631,0.984,1.4
861,0.952,7.7
916,0.966,4.9
991,0.9900000095367432,6.0
921,0.96,3.9
815,0.958,3.1
808,0.964,2.0
525,0.956,3.5
776,0.962,3.9000000000000004
680,0.952,5.800000000000001
530,0.966,1.9
768,0.956,5.699999999999999
728,0.952,3.3
765,0.956,5.0
938,0.966,3.9000000000000004
865,0.956,1.8
978,0.956,11.899999999999999
945,0.96,2.4000000000000004
558,0.968,2.1
664,0.962,10.899999999999999
702,0.964,2.4
955,0.956,6.6000000000000005
987,0.978,3.2
925,0.962,4.9
694,0.956,2.9
528,0.954,7.7
709,0.956,7.2
641,0.9599999785423279,2.5000000298023224
933,0.956,4.0
853,0.958,5.7
665,0.956,2.5
509,0.952,10.4
926,0.958,7.7
609,0.962,5.0
623,0.952,8.600000000000001
590,0.96,4.4
620,0.96,5.3
547,0.98,2.1
676,0.964,8.2
715,0.962,3.3
952,0.96,17.5
569,0.96,4.800000000000001
522,0.96,12.399999999999999
878,0.984,1.7
