,x1,x2
458,2.25,2.440000057220459
382,2.06,4.47
397,0.63,1.72
268,0.12,0.48
488,1.51,0.79
457,0.14,3.16
364,0.76,1.51
426,0.78,1.09
261,0.12,2.03
264,0.84,2.5
355,2.2899999618530273,-0.1899999976158142
481,1.56,1.15
304,1.68,1.3
452,0.83,2.87
273,0.9700000286102295,1.2899999618530273
392,1.159999966621399,2.630000114440918
321,2.23,2.87
336,1.38,0.65
279,0.93,0.47
272,0.75,1.82
385,0.48,1.42
497,1.68,1.2
332,0.38,1.47
282,2.0999999046325684,4.78000020980835
285,0.699999988079071,-0.05000000074505806
313,2.7799999713897705,4.039999961853027
489,0.86,2.45
421,0.12,0.33
359,1.22,1.6
375,1.37,0.94
288,1.3899999856948853,3.4200000762939453
280,0.35,1.52
363,1.5700000524520874,-0.0
307,1.0499999523162842,2.200000047683716
271,0.08,1.14
484,1.41,0.0
366,0.39,0.55
386,1.05,0.0
445,2.5199999809265137,1.690000057220459
451,1.37,1.04
461,1.63,1.51
252,2.63,2.03
390,1.95,0.73
316,0.04,0.01
345,2.94,1.2
486,-0.02,0.22
474,0.47,2.31
378,0.87,2.09
334,1.84,0.53
398,1.2,2.36
323,0.09,0.86
442,0.51,2.24
354,3.22,2.75
259,2.4800000190734863,2.0899999141693115
456,1.47,2.03
431,0.35,1.51
423,0.41,1.85
490,1.23,0.2
475,0.81,1.79
312,0.27,2.27
376,0.5600000023841858,2.299999952316284
278,2.02,2.19
340,1.4700000286102295,1.840000033378601
448,0.62,2.01
467,2.44,2.64
381,3.25,1.2899999618530273
258,0.26,1.41
325,0.97,2.4
319,1.9199999570846558,1.440000057220459
281,1.75,1.21
256,1.25,2.94
471,2.22,2.54
487,2.18,3.3
308,1.44,3.85
495,0.41999998688697815,0.8199999928474426
310,2.94,3.62
356,2.3,1.42
433,1.02,0.81
318,0.98,-0.06
384,0.25,0.25
430,0.67,3.72
373,0.71,0.04
436,2.57,2.48
418,1.06,2.28
327,0.24,2.95
499,1.28,1.7
470,0.52,3.52
362,2.05,2.04
425,1.71,0.94
399,0.11,3.02
305,1.5700000524520874,-0.0
368,0.3,1.54
343,0.7300000190734863,0.3400000035762787
330,2.7200000286102295,0.0
329,2.43,3.01
407,0.3499999940395355,-0.17000000178813934
344,2.91,1.57
413,2.12,1.78
346,0.4,1.98
479,2.02,0.0
