,x1,x2
890,3.0,0.0
896,2.6,0.0
766,2.5,0.0
686,2.9,0.0
528,1.6,0.0
646,1.6,0.0
500,2.5,4.5
636,1.0,3.1
718,2.1,0.0
593,2.4,2.6
877,2.5,3.5
919,2.8,-0.0
983,2.1,0.0
556,2.5,2.3
897,3.3,5.6
700,1.6,3.6
530,3.1,0.0
855,1.8,0.0
702,2.1,3.3
753,2.6,0.0
673,2.0,-0.0
696,2.4,-0.0
916,2.0,5.9
929,0.6,2.0
731,3.4,0.0
936,0.8,2.7
786,0.4,0.0
917,1.8,1.7
900,1.8,3.5
613,1.7,3.4
846,1.0,4.8
760,2.2,-0.0
749,2.1,3.2
873,2.6,-0.0
940,3.2,4.9
559,2.1,0.0
680,3.0,0.0
557,3.0,4.9
837,0.8,0.7
619,3.5,0.0
813,2.4,2.3
939,2.1,2.0
650,1.4,4.6
603,1.5,4.2
748,-0.0,3.0
822,2.3,4.2
612,3.4,0.0
938,3.0,0.0
705,3.1,3.6
565,3.2,4.1
733,2.9,0.0
796,2.7,0.0
853,2.2,2.1
659,3.0,-0.0
824,1.5,-0.0
775,2.9,3.0
810,1.0,0.0
835,3.0,0.0
913,2.5,0.0
918,1.8,1.6
549,2.3,0.0
656,2.0,1.8
795,0.4,3.5
616,2.1,0.0
693,2.7,0.0
767,2.0,0.0
859,1.3,3.1
986,2.8,-0.0
651,1.3,1.6
927,2.2,0.0
761,0.8,0.0
572,0.9,3.2
542,2.9,0.0
661,1.9,0.0
992,4.5,0.0
703,1.8,-0.0
789,0.4,2.9
687,2.5,-0.0
695,2.2,0.0
998,2.1,-0.0
609,2.4,4.6
953,3.4,5.2
512,2.4,0.0
599,2.1,0.7
685,1.6,1.8
737,3.9,4.2
608,2.2,4.1
577,2.2,2.5
798,2.0,4.1
941,1.0,-0.0
755,2.0,0.0
825,2.6,0.0
903,2.7,-0.0
915,0.6,3.5
820,1.3,1.3
584,2.7,0.0
677,2.8,-0.0
639,2.1,0.0
517,2.4,0.0
508,2.6,2.6
