,years_experience,degree,nr_commits,nr_languages,nr_stars
2976,3.0,0.0,32.0,3.0,0.0
3376,2.0,0.0,29.0,2.0,6.0
2561,3.0,0.0,35.0,3.0,7.0
2373,2.0,0.0,27.0,2.0,2.0
3453,0.0,1.0,5.0,12.0,6.0
3038,1.0,0.0,14.0,3.0,4.0
3075,2.0,0.0,26.0,1.0,5.0
3251,0.0,1.0,3.0,7.0,6.0
2964,0.0,1.0,5.0,4.0,7.0
2392,1.0,0.0,13.0,2.0,4.0
3921,1.0,0.0,14.0,0.0,3.0
2820,1.0,1.0,11.0,1.0,0.0
2184,1.0,0.0,17.0,1.0,3.0
2538,1.0,0.0,12.0,3.0,1.0
3813,1.0,0.0,12.0,0.0,5.0
2638,2.0,0.0,25.0,5.0,4.0
3998,1.0,2.0,17.0,4.0,3.0
3667,2.0,0.0,21.0,5.0,6.0
3199,2.0,0.0,21.0,2.0,3.0
2775,2.0,0.0,24.0,7.0,7.0
3892,2.0,1.0,23.0,5.0,6.0
2365,2.0,0.0,23.0,16.0,6.0
3403,0.0,0.0,2.0,3.0,8.0
2853,3.0,0.0,33.0,2.0,8.0
3529,3.0,0.0,35.0,8.0,4.0
3360,2.0,0.0,22.0,1.0,7.0
3172,2.0,0.0,23.0,4.0,9.0
2383,0.0,1.0,3.0,2.0,11.0
2975,2.0,0.0,23.0,5.0,2.0
2615,2.0,0.0,24.0,2.0,7.0
3254,1.0,0.0,11.0,6.0,3.0
2758,2.0,1.0,24.0,0.0,3.0
2113,0.0,1.0,7.0,1.0,2.0
3277,0.0,0.0,8.0,7.0,6.0
3195,0.0,2.0,6.0,1.0,1.0
2792,1.0,0.0,14.0,4.0,2.0
2630,1.0,0.0,15.0,0.0,4.0
3922,2.0,0.0,25.0,13.0,6.0
2275,2.0,0.0,24.0,5.0,2.0
3885,1.0,1.0,17.0,3.0,3.0
3073,2.0,0.0,21.0,8.0,4.0
2523,1.0,0.0,10.0,0.0,2.0
3247,2.0,0.0,25.0,4.0,7.0
2175,2.0,1.0,24.0,11.0,1.0
2261,0.0,2.0,5.0,3.0,8.0
3601,0.0,0.0,2.0,6.0,8.0
3841,1.0,1.0,15.0,4.0,2.0
3366,2.0,0.0,22.0,0.0,1.0
2907,3.0,0.0,32.0,0.0,1.0
2195,2.0,0.0,21.0,7.0,2.0
3165,0.0,2.0,6.0,2.0,4.0
3286,1.0,0.0,13.0,6.0,11.0
2569,1.0,1.0,14.0,1.0,2.0
2322,2.0,1.0,24.0,1.0,7.0
2947,2.0,0.0,20.0,3.0,2.0
2018,2.0,1.0,24.0,9.0,3.0
3856,3.0,0.0,33.0,2.0,5.0
3442,2.0,0.0,26.0,5.0,4.0
2084,2.0,0.0,24.0,2.0,6.0
3969,2.0,0.0,25.0,2.0,2.0
2855,0.0,2.0,4.0,5.0,1.0
3216,1.0,1.0,21.0,3.0,2.0
2530,3.0,0.0,38.0,8.0,1.0
2207,2.0,1.0,26.0,7.0,0.0
3767,1.0,1.0,12.0,5.0,9.0
3820,1.0,0.0,14.0,2.0,2.0
3621,3.0,0.0,34.0,6.0,2.0
2464,3.0,0.0,38.0,1.0,3.0
2774,0.0,2.0,5.0,5.0,3.0
2628,0.0,0.0,5.0,3.0,2.0
3085,2.0,1.0,29.0,3.0,1.0
3634,3.0,0.0,32.0,0.0,12.0
3079,1.0,1.0,21.0,3.0,3.0
