,y_hat
7090,False
8637,False
8484,False
6010,False
5135,False
8779,False
7250,False
6008,False
8001,False
8537,False
8313,False
5147,False
5277,False
5188,False
7837,False
9121,False
7815,False
8684,False
6340,False
8560,False
8522,False
5029,False
6356,False
6731,False
7148,False
8670,False
9768,False
9050,False
6739,False
7144,False
5244,False
5381,False
7490,False
8585,False
7400,False
7262,False
5159,False
8854,False
5046,False
7592,False
8131,False
5499,False
8794,False
6851,False
6467,False
7960,False
5679,False
9141,False
9901,False
6471,False
8853,False
6183,False
9606,False
9675,False
8852,False
7113,False
7725,False
7870,False
5979,False
7997,False
9884,False
6893,False
8843,False
7559,False
7781,False
6571,False
5715,False
7617,False
8183,False
8141,False
5359,False
6796,False
6439,False
8636,False
5818,False
8630,False
5977,False
6371,False
6620,False
7158,False
7822,False
8207,False
7524,False
7024,False
9527,False
6027,False
7695,False
5459,False
8869,False
8925,False
8758,False
9574,False
9683,False
6418,False
5666,False
9225,False
9485,False
7220,False
7230,False
8877,False
