,y_hat
284,False
312,False
286,False
240,False
341,False
347,False
356,False
200,False
345,False
321,False
318,False
382,False
364,False
308,False
393,False
380,False
215,False
333,False
353,False
281,False
357,False
259,False
344,False
343,False
319,False
315,False
205,False
381,False
233,False
255,False
292,False
389,False
317,False
385,False
324,False
275,False
206,False
399,False
337,False
227,False
322,False
278,False
239,False
267,False
383,False
270,False
252,False
261,False
320,False
299,False
