,y_hat
1752,False
1025,False
1333,False
1839,False
1118,False
1107,False
1451,False
1804,False
1748,False
1788,False
1263,False
1380,False
1376,False
1305,False
1661,False
1978,False
1846,False
1791,False
1890,False
1697,False
1276,False
1613,False
1253,False
1016,False
1759,False
1538,False
1980,False
1357,False
1260,False
1379,False
1744,False
1862,False
1234,False
1767,False
1541,False
1671,False
1917,False
1525,False
1942,False
1184,False
1100,False
1885,False
1336,False
1876,False
1952,False
1478,False
1359,False
1673,False
1675,False
1792,False
1023,False
1603,False
1493,False
1004,False
1431,False
1537,False
1761,False
1351,False
1304,False
1496,False
1790,False
1148,False
1220,False
1257,False
1335,False
1554,False
1097,False
1454,False
1436,False
1127,False
1491,False
1028,False
1676,False
1668,False
1171,False
1104,False
1068,False
1802,False
1113,False
1444,False
1038,False
1938,False
1211,False
1041,False
1421,False
1390,False
1344,False
1468,False
1223,False
1730,False
1954,False
1925,False
1632,False
1238,False
1365,False
1636,False
1231,False
1567,False
1340,False
1863,False
