,h_post,h_post_individualized
300,0.67186934,0.5764378309249878
453,0.776081,1.0
483,0.9476365,1.0
369,0.672752,0.21582038700580597
403,0.9336016,1.0
335,0.827931,1.0
466,0.8267587,1.0
381,0.8056845,0.6309258341789246
467,0.71514356,0.6500819325447083
430,0.61600107,1.0
324,0.70848024,0.5649724006652832
479,0.8271168,1.0
472,0.76071656,0.5982566475868225
465,0.85450673,1.0
414,0.78492016,0.6604033708572388
343,0.7348634,0.24858571588993073
326,0.84108174,1.0
471,0.93581265,1.0
476,0.8536891,1.0
262,0.86278653,1.0
325,0.9626366,1.0
413,0.7518115,1.0
395,0.3332143,0.03446782007813454
491,0.63829577,0.3047206699848175
420,0.7500671,1.0
382,0.9211792,1.0
352,0.7564558,0.6345998048782349
266,0.8739673,0.6924708485603333
365,0.89051276,1.0
329,0.8830194,1.0
288,0.9418109,1.0
398,0.8078482,0.05600477755069733
391,0.7572259,1.0
401,0.8082347,1.0
385,0.9073333,1.0
348,0.8350749,1.0
276,0.872071,1.0
392,0.61722726,1.0
426,0.5242858,0.2602420151233673
357,0.96396357,1.0
307,0.9051206,0.6592627167701721
378,0.76182675,1.0
372,0.9182423,1.0
296,0.6006296,0.19076040387153625
477,0.9256166,1.0
264,0.5729402,0.5236499309539795
412,0.7617077,1.0
358,0.5523398,0.39095595479011536
444,0.52343625,0.12962029874324799
431,0.7146733,0.38719260692596436
434,0.56303084,0.09858263283967972
462,0.886298,1.0
347,0.80640244,0.7007567286491394
356,0.8175333,1.0
399,0.38865405,1.0
441,0.8940425,0.6913573741912842
380,0.8063214,1.0
463,0.33989248,1.0
320,0.5377177,0.24204698204994202
333,0.6949914,0.6378236413002014
460,0.81935126,0.4369519054889679
353,0.82254165,1.0
315,0.79269475,1.0
263,0.8908363,1.0
390,0.7625744,0.7263281345367432
305,0.9299234,0.5888044238090515
327,0.917525,0.5601411461830139
443,0.94539714,1.0
314,0.33263516,1.0
280,0.591767,0.46143409609794617
445,0.87184036,1.0
482,0.86550814,1.0
394,0.94430953,0.6598451733589172
317,0.7076286,1.0
359,0.9439377,1.0
407,0.8219934,0.628524661064148
370,0.9405304,0.7775604724884033
448,0.32769886,1.0
303,0.6238798,1.0
461,0.8321857,1.0
336,0.71107846,0.6498063802719116
289,0.939541,1.0
451,0.9623075,1.0
302,0.84709156,1.0
384,0.74505234,1.0
278,0.7314752,0.5547084808349609
267,0.75101453,1.0
377,0.74267083,0.5917326211929321
285,0.92164737,1.0
364,0.87534046,1.0
438,0.87128,0.22080866992473602
487,0.91243374,1.0
408,0.92409724,1.0
304,0.87025803,1.0
275,0.73377335,0.2583003044128418
330,0.699603,0.6821825504302979
349,0.92698914,1.0
283,0.9600293,1.0
433,0.8257321,0.7061087489128113
332,0.7652092,1.0
