,x1,x2
357,1.51,0.0
431,1.11,1.7
487,2.07,3.76
334,1.19,2.33
321,1.4900000095367432,2.0
323,2.04,1.91
386,1.350000023841858,1.2100000381469727
268,1.23,0.23
319,1.04,2.56
461,0.03,1.42
277,1.58,0.4
367,3.0,1.92
285,0.82,1.37
320,0.2199999988079071,2.4600000381469727
473,1.29,1.62
384,0.13,0.74
263,1.92,2.15
440,0.4,1.88
416,2.11,0.15
262,1.9299999475479126,0.05000000074505806
477,1.56,1.27
391,2.94,2.85
363,0.45,2.3
488,0.3,3.34
362,0.58,1.74
399,1.21,2.82
496,1.23,2.63
401,0.09,1.75
436,0.3,1.16
251,3.1500000953674316,3.7300000190734863
270,0.47,1.27
278,2.73,1.98
314,0.82,3.22
302,0.9,2.79
339,0.59,0.85
498,0.11,2.87
424,2.0299999713897705,0.0
316,2.84,4.4
326,1.59,-0.0
300,1.9900000095367432,1.600000023841858
434,0.9900000095367432,1.4600000381469727
422,1.33,3.95
370,1.590000033378601,2.0999999046325684
435,-0.07,0.25
279,0.36,0.66
259,-0.08,0.02
304,2.69,1.18
350,0.04,0.53
297,1.89,-0.01
307,0.8,2.08
417,1.32,1.44
359,1.08,2.29
414,2.02,3.05
381,2.369999885559082,1.350000023841858
448,2.97,0.42
485,0.91,1.6
493,2.8299999237060547,2.299999952316284
460,0.4699999988079071,1.9700000286102295
258,0.05,-0.06
411,0.21,0.02
392,0.49,1.4
371,3.16,0.0
369,0.48,1.95
280,1.07,0.95
452,1.11,2.05
267,0.42,0.54
467,1.79,2.8
318,0.99,0.67
250,0.95,1.62
388,1.26,2.53
364,2.47,0.87
344,2.45,2.47
375,1.01,1.69
368,2.02,1.77
404,1.9199999570846558,2.759999990463257
272,1.49,2.69
419,0.4300000071525574,0.3400000035762787
445,2.19,2.28
374,0.33,0.27
415,1.65,1.53
335,0.89,3.13
465,-0.04,1.8
342,0.57,0.33
358,1.57,3.27
438,0.01,0.54
308,1.3300000429153442,2.069999933242798
398,0.75,0.57
332,1.8,3.53
437,0.73,0.77
400,0.18,2.46
429,2.12,0.73
295,1.7799999713897705,3.5899999141693115
379,0.81,1.51
455,1.08,1.51
410,1.04,0.81
366,1.18,2.15
430,0.56,0.91
361,1.11,0.02
456,1.09,0.87
376,0.51,1.22
