,x1,x2
254,2.109999895095825,3.0999999046325684
433,0.85,0.87
308,0.52,1.88
408,0.9900000095367432,1.8600000143051147
354,0.8399999737739563,2.9100000858306885
266,0.35,2.16
390,0.98,1.77
356,1.31,-0.0
404,0.54,1.99
293,2.319999933242798,0.0
330,1.38,2.98
352,1.68,4.64
273,3.380000114440918,2.180000066757202
426,0.38,1.51
333,1.09,0.75
277,1.69,3.95
436,0.74,2.69
294,0.26,1.77
379,0.8299999833106995,2.180000066757202
342,0.8700000047683716,2.369999885559082
469,0.8999999761581421,3.430000066757202
282,0.35,1.0
313,1.2699999809265137,3.009999990463257
442,0.99,0.53
369,1.15,2.94
498,1.36,0.89
447,0.9900000095367432,1.399999976158142
454,3.61,3.47
370,0.8199999928474426,2.2200000286102295
415,1.93,0.0
446,1.57,0.63
377,0.98,1.71
328,1.33,4.19
483,0.19,2.16
256,0.36,1.86
407,1.1699999570846558,0.23999999463558197
341,0.9100000262260437,0.8299999833106995
414,0.92,0.63
258,2.38,2.19
466,0.06,2.39
373,2.52,0.91
360,1.3,0.16
327,1.85,0.38
281,0.12,2.12
340,1.11,1.22
459,1.38,2.82
463,1.35,0.77
467,0.29,0.96
425,2.01,0.0
384,0.8199999928474426,1.3600000143051147
295,1.67,0.07
272,0.8999999761581421,0.0
458,-0.06,1.51
468,0.699999988079071,1.6299999952316284
392,1.12,2.61
444,0.46,3.1
280,1.13,1.45
291,1.57,4.31
338,3.009999990463257,0.949999988079071
382,1.87,0.52
464,0.06,1.76
290,0.52,1.18
366,2.98,2.72
269,2.25,0.0
358,0.4399999976158142,1.1200000047683716
376,2.0299999713897705,3.2300000190734863
271,2.06,1.82
455,2.12,2.32
361,3.3499999046325684,2.9100000858306885
395,0.8,2.74
462,-0.42,2.59
435,2.03,2.05
453,3.57,2.39
365,1.75,4.23
448,1.09,0.48
430,2.2799999713897705,1.2300000190734863
470,1.5099999904632568,3.130000114440918
479,0.73,0.84
284,1.73,0.52
422,1.49,0.0
474,0.47,1.11
419,1.51,0.0
351,0.7799999713897705,0.44999998807907104
315,0.67,3.3
385,3.03,4.07
345,0.65,1.33
461,1.02,1.92
401,3.53,3.23
434,2.29,2.9
321,0.89,1.65
270,-0.02,2.27
335,2.01,2.64
482,1.28,1.58
253,1.5,0.21
409,1.88,0.92
424,1.34,1.56
410,2.0199999809265137,0.009999999776482582
286,0.8199999928474426,1.809999942779541
346,1.34,3.2
301,0.51,3.65
