,y
3050,1.0
2854,1.0
2614,1.0
2288,1.0
3237,1.0
2219,1.0
2048,1.0
2305,1.0
2718,1.0
2214,1.0
3945,1.0
3904,1.0
3429,1.0
2977,1.0
3555,1.0
2579,1.0
3327,1.0
2193,1.0
3017,1.0
2456,1.0
2030,1.0
2515,1.0
2696,1.0
2050,1.0
2184,1.0
2799,1.0
2312,1.0
3973,1.0
2330,1.0
3082,1.0
3657,1.0
2511,1.0
2838,1.0
3999,1.0
2730,1.0
2258,1.0
3406,1.0
2830,1.0
2600,1.0
2102,1.0
2335,1.0
2067,0.0
3171,1.0
2407,1.0
3330,1.0
2814,1.0
3021,1.0
3440,1.0
3661,1.0
3517,0.0
3824,1.0
2628,1.0
3855,1.0
3164,1.0
3759,1.0
3497,1.0
2115,1.0
3361,1.0
2563,1.0
3427,1.0
3026,1.0
2672,1.0
2648,1.0
3811,1.0
2302,1.0
3987,1.0
3417,1.0
2632,1.0
2553,1.0
3307,1.0
2192,1.0
2759,1.0
3647,1.0
3854,1.0
3412,1.0
3564,1.0
3341,1.0
2593,1.0
2052,1.0
2572,1.0
2088,1.0
3285,1.0
3935,1.0
3448,1.0
2770,1.0
3435,1.0
2893,1.0
2946,1.0
3995,1.0
3329,1.0
2966,1.0
3315,1.0
3948,1.0
2119,1.0
3587,1.0
3079,1.0
2823,1.0
3877,1.0
3533,1.0
3441,1.0
3200,1.0
3006,1.0
3970,0.0
2734,1.0
3431,1.0
3064,1.0
3042,0.0
3609,1.0
2583,1.0
3541,1.0
2021,1.0
3057,1.0
3290,1.0
2109,1.0
3757,1.0
3776,1.0
3802,1.0
3458,1.0
3535,1.0
3739,1.0
3589,1.0
3139,1.0
2682,1.0
2117,1.0
3989,1.0
3633,1.0
3593,1.0
2969,1.0
3086,1.0
3616,1.0
3158,1.0
3437,1.0
2490,1.0
3388,1.0
2215,1.0
3272,1.0
2337,1.0
3530,1.0
2476,0.0
3174,1.0
2449,1.0
3501,1.0
2784,1.0
3001,1.0
3229,1.0
2263,1.0
3129,0.0
3267,1.0
2578,1.0
2747,1.0
3141,1.0
3253,1.0
2339,1.0
3495,1.0
2659,1.0
2886,1.0
3395,1.0
2273,1.0
2554,1.0
2322,0.0
2535,1.0
3771,1.0
3715,1.0
2095,1.0
2138,1.0
3742,1.0
2507,1.0
2979,1.0
3305,1.0
3547,1.0
2552,1.0
3880,1.0
3746,1.0
3232,1.0
3888,1.0
2741,1.0
2191,1.0
3249,1.0
3914,1.0
2546,1.0
2262,1.0
2716,1.0
2612,1.0
3937,1.0
3175,1.0
2990,1.0
2155,1.0
2321,1.0
2840,1.0
2973,1.0
2444,1.0
3007,1.0
3297,1.0
3442,1.0
3148,1.0
3214,1.0
3354,1.0
3507,1.0
2358,0.0
2891,1.0
