,u_x1,u_x2,u_y,u_x3
100,-0.29166037,-0.33964837,0.677006,-0.16216631
101,-0.48153704,0.9100461,0.33894646,-0.6321867
102,-0.65935206,-1.2778696,0.18038237,-0.13418353
103,0.46759382,-0.5446635,0.2192651,-0.92050266
104,0.41466054,-0.48872352,0.5807916,0.39939454
105,-0.44566932,-0.46630135,0.44359767,0.2770797
106,-0.36468133,-1.4931462,0.5756526,1.391633
107,-0.23811273,-1.1958171,0.5013653,-1.0553985
108,-0.64329505,-0.8907204,0.60935926,-0.114447385
109,0.97778594,1.4108516,0.32622182,-1.2595252
110,-0.23482999,-0.9729413,0.37273896,0.049711406
111,-0.18882161,-0.3438549,0.9742843,-0.79838616
112,0.5663899,0.9071299,0.33151543,0.79787886
113,0.4335542,-0.1689685,0.545442,-0.40670308
114,-0.15215157,0.6134677,0.7011616,-0.4854509
115,-1.2168243,0.9229376,0.43158674,0.67071146
116,0.0865559,0.2766239,0.023470402,-0.45334145
117,-0.22379836,-2.8201015,0.02853322,-1.5192425
118,0.3502903,-0.18662639,0.8639523,0.65268505
119,-1.2684959,1.350833,0.18480396,0.693557
120,-0.5172072,-0.25317463,0.9198911,0.01819911
121,-0.84518605,-0.7378962,0.24014175,1.5552758
122,0.48452306,-0.27342018,0.89897645,1.8303683
123,-0.128422,1.9210675,0.17048466,-1.0385498
124,-0.21743505,1.61448,0.986089,0.6228795
125,-0.6847911,1.3431447,0.31416225,0.4713805
126,0.33571595,1.0628171,0.71052194,-1.5441206
127,-0.1442774,-0.19610068,0.42649722,0.46237648
128,-0.06927493,0.7032471,0.09237397,-0.6964025
129,0.2053543,-0.94752747,0.40142822,-1.2368112
130,0.5774828,-1.0238066,0.21023345,0.009402973
131,-0.11340408,0.18414111,0.7520168,-0.77041024
132,-0.11211399,-1.4423486,0.88574684,1.0887176
133,-0.3237127,-1.8901558,0.67229176,-0.9987638
134,-0.08502216,-1.5753971,0.026751995,1.3504871
135,-0.13411221,0.08080459,0.52668476,-0.36558506
136,0.8142266,-0.3803578,0.8441267,-0.7166977
137,-0.008962751,-0.19445755,0.7745725,-0.6451406
138,-0.10537003,0.07760293,0.082739234,-0.6932863
139,0.5520898,0.88101983,0.8903638,0.61341107
140,0.14070074,1.5482715,0.49091363,-0.8875401
141,-0.016522866,-0.5374515,0.680367,1.9339414
142,-0.2722113,0.22167148,0.9711795,-0.16175215
143,-0.34463522,2.0622792,0.23827517,-0.30349606
144,-0.37363344,-0.58765495,0.93156993,0.5201544
145,-0.47128177,-2.0581937,0.48265183,1.6197052
146,-0.5508194,-3.7488213,0.9245945,1.913202
147,-0.19737217,0.92649984,0.5657989,-0.27213624
148,-0.35224336,0.17760277,0.39793944,-1.1498154
149,-0.53359884,-1.0953754,0.7892338,1.1683881
150,-0.20962523,0.3296044,0.026052117,-0.9186943
151,-0.08745199,-1.1761925,0.700243,0.3680203
152,0.32424524,0.30718234,0.9885777,1.272245
153,-0.85613626,1.2982725,0.06569433,0.6123954
154,0.4842539,-1.0331421,0.012273669,-0.29838818
155,0.5540282,-0.84599596,0.39170468,0.54613
156,-0.26403037,-1.4736638,0.8701421,-1.3278586
157,0.14074348,1.1833766,0.47006226,-0.6289682
158,0.011145054,0.28400016,0.8455591,1.0009711
159,0.03116163,0.1245726,0.090667605,0.28516638
160,-0.26269808,1.3519897,0.5339025,0.40111774
161,0.88210243,-0.1333309,0.36580694,-0.032732703
162,0.22768988,-0.7203326,0.122751,-1.2487501
163,-1.0144178,-0.5234093,0.2643324,-1.1254493
164,0.014962061,1.2759044,0.6437924,-0.3414596
165,-0.49469638,0.7097576,0.47516143,1.9599484
166,-0.814047,2.0320387,0.47759914,-0.4295734
167,0.538709,0.62976754,0.6523795,0.8447165
168,0.078807704,-0.45489144,0.606549,-0.1630517
169,-0.017541213,0.63905597,0.14194,-0.05497011
170,-0.2986477,0.5783918,0.36796904,0.43527722
171,-0.7388609,0.47807056,0.7195225,-0.51254046
172,0.23152947,0.6085888,0.5786054,-0.50046843
173,-0.62959844,1.4564902,0.22253358,0.39242497
174,-0.39454532,-0.19791713,0.04118967,-2.305353
175,0.18366103,1.5066767,0.8163637,-0.5966548
176,0.01955653,2.221318,0.1135869,-0.89519364
177,0.31894782,-0.072133526,0.3118024,-0.16116062
178,-0.103464924,-0.7372568,0.46480238,1.5318276
179,0.6017446,1.0413204,0.9488208,1.5765344
180,-0.2837832,0.3949412,0.7048621,-0.089090206
181,0.38050115,-0.9360387,0.9932611,-0.15140724
182,0.2948529,-1.0460793,0.21559966,0.084456876
183,-0.13895947,0.7444947,0.38029742,0.97331
184,0.7962763,-0.26271105,0.58278763,-1.5415889
185,-0.04650266,-0.69209856,0.20727122,0.87058824
186,-0.22386692,-1.3648714,0.34541667,0.12795995
187,0.38915452,-1.903594,0.54608595,-0.05427553
188,0.0655683,-0.40957534,0.82629955,0.23037092
189,0.5343048,-0.09550342,0.37324643,-1.0436591
190,-0.14161098,0.056551944,0.2188462,0.47894338
191,-0.09709388,0.4254165,0.44162893,1.886783
192,0.5433295,-1.0507578,0.38257527,-0.18097652
193,-0.054506548,1.4759526,0.114435315,0.41161057
194,0.7995291,1.8614988,0.8406836,-0.7917206
195,-0.34543997,-0.95745003,0.059867382,1.4013894
196,-0.49944073,-0.6321105,0.2548126,0.2954573
197,0.98166555,1.2787757,0.49304926,1.3320802
198,0.7293806,-0.064245634,0.7094723,-0.33289602
199,-0.21187906,0.6569879,0.61542714,-1.5815089
