,0
882,0.0
551,1.0
550,0.0
647,0.0
700,1.0
856,1.0
783,0.0
963,1.0
830,0.0
671,0.0
609,1.0
970,0.0
650,1.0
500,0.0
980,1.0
928,1.0
800,1.0
512,0.0
930,1.0
833,0.0
562,1.0
964,1.0
634,0.0
641,1.0
938,0.0
824,1.0
596,0.0
623,0.0
638,0.0
780,1.0
757,0.0
866,1.0
687,0.0
999,0.0
503,1.0
713,0.0
662,0.0
914,0.0
587,0.0
984,0.0
812,0.0
904,1.0
862,0.0
993,0.0
699,1.0
831,1.0
817,0.0
710,0.0
590,1.0
915,1.0
604,1.0
838,0.0
777,1.0
514,1.0
768,1.0
707,0.0
627,0.0
965,0.0
801,1.0
586,1.0
517,1.0
553,0.0
683,1.0
883,0.0
665,0.0
729,0.0
666,1.0
767,1.0
643,0.0
657,1.0
961,0.0
791,1.0
688,1.0
745,1.0
738,0.0
537,0.0
944,0.0
690,0.0
759,0.0
680,0.0
603,0.0
616,0.0
927,1.0
815,0.0
686,0.0
900,0.0
628,0.0
850,0.0
645,0.0
976,0.0
753,0.0
567,0.0
926,0.0
529,0.0
583,1.0
565,0.0
790,0.0
785,0.0
811,1.0
799,1.0
