,x1,x2
1203,0.9,1.9
1319,0.7,1.5
1298,1.4,-0.0
1129,1.9,-0.0
1177,1.2,-0.0
1065,2.0,3.7
1148,1.1,2.1
1836,1.1,-0.0
1463,0.4,1.1
1276,3.3,1.1
1914,0.4,1.4
1185,1.5,3.1
1337,0.9,1.9
1661,2.4,4.7
1800,0.9,1.4
1622,1.9,0.0
1708,0.2,2.1
1646,3.3,3.8
1580,-0.0,3.0
1009,1.8,3.8
1730,1.2,2.5
1029,1.2,5.7
1537,0.1,1.4
1088,0.9,1.5
1170,2.1,4.0
1671,0.8,2.1
1672,1.1,0.0
1657,1.2,-0.0
1340,1.5,0.9
1118,1.1,2.3
1223,1.4,-0.0
1982,0.7,1.9
1239,-0.2,0.2
1028,0.8,1.7
1360,1.3,5.3
1985,1.1,0.0
1430,1.2,-0.0
1278,1.3,2.7
1480,0.8,2.3
1006,0.6,3.2
1707,0.2,2.6
1209,1.1,2.2
1603,1.8,2.5
1635,2.1,1.0
1886,0.7,1.3
1109,0.9,-0.0
1284,2.1,4.6
1978,1.9,3.8
1087,1.0,0.0
1024,2.3,4.6
1353,1.5,2.8
1980,0.7,2.3
1073,1.7,3.4
1110,1.7,3.4
1347,0.8,-0.0
1367,1.1,0.5
1299,1.2,2.4
1491,0.6,1.2
1275,1.4,-0.0
1427,0.9,1.9
1763,1.6,1.9
1875,0.7,1.8
1357,0.2,1.7
1159,0.9,3.6
1620,1.2,3.8
1068,1.3,2.6
1270,2.4,4.7
1451,2.1,0.4
1027,0.9,0.0
1052,0.1,-0.1
1184,0.8,1.4
1528,1.4,2.9
1521,1.6,2.6
1841,0.5,2.1
1133,0.7,1.4
1401,2.6,5.3
1455,1.5,3.1
1234,1.4,2.9
1477,0.7,1.3
1901,1.4,1.4
1832,0.3,1.8
1023,0.3,1.9
1872,0.8,0.0
1472,1.0,2.1
1304,0.9,-0.0
1240,0.9,1.9
1921,2.1,-0.0
1105,1.1,2.3
1290,1.3,2.6
1333,2.7,1.6
1844,1.1,0.0
1807,0.4,1.4
1026,2.6,4.7
1149,1.6,3.2
1373,0.8,2.1
1703,0.6,1.3
1931,1.3,2.6
1003,0.8,1.0
1246,1.4,2.7
1918,1.3,0.0
