,y
2460,1.0
3783,1.0
3111,1.0
3985,0.0
2699,1.0
2625,1.0
3819,1.0
2518,1.0
2060,0.0
2132,1.0
3270,1.0
2703,0.0
2337,1.0
2181,0.0
3744,1.0
3437,1.0
2174,0.0
3645,1.0
3716,0.0
2162,1.0
2426,1.0
2823,1.0
3165,0.0
2156,0.0
2983,0.0
3426,0.0
2481,1.0
2769,1.0
2059,1.0
2910,0.0
3845,1.0
2456,1.0
2072,1.0
2774,1.0
2031,0.0
2941,1.0
2613,0.0
3671,1.0
2439,1.0
3347,1.0
3949,1.0
3595,1.0
2374,1.0
2692,1.0
2327,0.0
3406,0.0
2596,1.0
3478,1.0
2618,1.0
3176,1.0
2206,1.0
2275,0.0
3963,1.0
2933,1.0
2922,1.0
3048,0.0
3906,0.0
3791,1.0
3796,1.0
3095,1.0
2973,0.0
3315,0.0
2008,0.0
3032,1.0
3009,1.0
2893,1.0
2920,1.0
3254,0.0
2611,1.0
3272,1.0
2343,1.0
3082,1.0
3916,1.0
3097,1.0
3028,0.0
3530,0.0
3336,1.0
2252,1.0
3959,1.0
2100,0.0
3743,1.0
3190,1.0
3375,1.0
3350,1.0
2265,0.0
3237,1.0
2003,1.0
3408,1.0
3225,1.0
2887,1.0
3403,0.0
2897,1.0
3855,0.0
2463,1.0
3800,1.0
2203,1.0
3282,1.0
2567,1.0
3460,1.0
2002,0.0
3873,1.0
2109,1.0
3670,1.0
3164,0.0
3807,1.0
3435,1.0
2533,1.0
3900,1.0
2631,1.0
3353,1.0
2244,1.0
3679,0.0
3546,1.0
3147,1.0
2022,1.0
2208,1.0
2125,0.0
3540,0.0
2715,1.0
2993,0.0
3915,1.0
2192,1.0
3852,0.0
3954,1.0
2305,1.0
2749,1.0
3529,0.0
2483,1.0
2508,1.0
2781,1.0
3966,1.0
2758,1.0
2015,1.0
2972,1.0
2095,0.0
2942,1.0
2978,1.0
2669,1.0
2148,0.0
3789,1.0
2324,1.0
2218,1.0
2494,0.0
2940,1.0
3020,1.0
3675,1.0
3594,1.0
2752,1.0
2140,1.0
2361,1.0
3158,0.0
3130,1.0
3508,0.0
3366,1.0
2502,0.0
2087,1.0
2349,1.0
3404,1.0
3073,1.0
3402,1.0
2693,1.0
3105,1.0
3780,0.0
3116,1.0
3792,1.0
2357,1.0
3175,1.0
3764,1.0
3454,1.0
3185,1.0
3112,1.0
3398,1.0
2315,1.0
2639,1.0
3936,1.0
3052,1.0
2083,1.0
3022,0.0
3280,1.0
2033,0.0
3678,1.0
3199,1.0
2467,1.0
2844,1.0
3643,1.0
2395,1.0
3665,1.0
2312,1.0
3273,1.0
2102,1.0
2519,0.0
3641,0.0
3816,1.0
3799,1.0
2410,1.0
3587,1.0
3979,1.0
3612,1.0
3053,1.0
2371,1.0
