,u_x1,u_x2,u_y,u_x3
2000,0.20951916,0.008618855,0.6344104,-0.02555573
2001,-0.59760153,-0.20931835,0.35350204,-0.9763821
2002,-2.4110234,-1.805641,0.65127146,-3.4581532
2003,0.7093502,1.8607236,0.6849067,1.5324935
2004,-0.47221327,-0.10702579,0.7212422,-1.4074503
2005,0.7519674,-0.80891895,0.34789348,1.2005488
2006,-0.82622284,-1.6171174,0.47746587,0.78868663
2007,0.3748264,1.2874948,0.22513735,1.5698766
2008,-1.5271295,-0.9211363,0.25721073,0.15464267
2009,0.033003427,0.5326655,0.2559029,-0.3109098
2010,-0.60099506,-2.092056,0.75426996,0.23408231
2011,-0.94464123,0.108221516,0.22107613,1.1933315
2012,1.7829733,0.873839,0.4165058,0.91960394
2013,0.31547216,0.6705236,0.9092916,-1.6256955
2014,-0.58518577,0.27463746,0.19874406,-0.19091572
2015,-0.21821238,0.37822652,0.71229446,-0.49455437
2016,-1.5724448,0.27769986,0.59970737,-0.7322441
2017,-0.3203525,-1.2055101,0.85963655,0.9291992
2018,-0.6017979,-0.40530166,0.5485562,-2.025868
2019,0.42926913,0.91978,0.35901082,1.4778843
2020,1.3484217,0.049823005,0.71422446,0.69178975
2021,2.9297016,0.457746,0.18300629,0.8008032
2022,-0.5507354,-0.16433242,0.6087017,0.26661572
2023,0.10628577,0.66718704,0.15103757,-0.1069209
2024,-0.14598542,0.22615318,0.111709,-0.24314651
2025,0.39444506,-0.4620631,0.8178828,0.78322256
2026,0.2710122,0.29893917,0.7437899,-0.08811465
2027,-0.90365857,-0.45497233,0.2866938,1.5518459
2028,0.065333955,-0.79220057,0.8194108,-0.1689118
2029,-0.022546703,1.2783954,0.8758879,-0.77167094
2030,0.5790005,0.8349453,0.691254,-0.61457044
2031,0.1527665,0.30772275,0.34229946,0.79780036
2032,0.4446457,-1.2168045,0.45809126,0.91007143
2033,-0.40590897,-2.147709,0.70043325,0.26660335
2034,-1.5818889,3.5229876,0.55718863,-0.9777499
2035,-0.30483022,-0.5544898,0.89585626,-0.62805444
2036,-0.412966,-0.39239186,0.9928769,0.9634787
2037,-1.3548537,-0.07874564,0.75861573,-1.0374738
2038,0.38494462,-0.15369333,0.052104354,1.3867103
