r_type,t_type,x1_mean,x2_mean,x3_mean,causes_mean,non-causes_mean,x1_std,x2_std,x3_std,causes_std,non-causes_std,gamma
individualized,acceptance,0.584305555473806,1.1147916683927177,4.014305559628539,1.6990972238665238,4.014305559628539,0.14868117124928487,0.24909662930996357,0.5581650987805536,0.39712837909135756,0.5581650987805536,0.75
individualized,acceptance,0.584305555473806,1.1147916683927177,4.014305559628539,1.6990972238665238,4.014305559628539,0.14868117124928487,0.24909662930996357,0.5581650987805536,0.39712837909135756,0.5581650987805536,0.75
subpopulation,acceptance,0.5848611108472364,1.1040972242131828,3.984930559562312,1.6889583350604191,3.984930559562312,0.14778520146148574,0.2758229715541198,0.5397276721261863,0.4235662059813421,0.5397276721261863,0.75
subpopulation,acceptance,0.5848611108472364,1.1040972242131828,3.984930559562312,1.6889583350604191,3.984930559562312,0.14778520146148574,0.2758229715541198,0.5397276721261863,0.4235662059813421,0.5397276721261863,0.75
individualized,counterfactual,0.5887499997361253,1.0881944458890291,4.058680558966265,1.6769444456251545,4.058680558966265,0.14153777806599083,0.29054862392962344,0.52675608824981,0.4320598417591433,0.52675608824981,0.75
individualized,counterfactual,0.5887499997361253,1.0881944458890291,4.058680558966265,1.6769444456251545,4.058680558966265,0.14153777806599083,0.29054862392962344,0.52675608824981,0.4320598417591433,0.52675608824981,0.75
individualized,improvement,1.1598611124030624,2.164722226353155,,3.324583338756218,0.0,0.14035550353625453,0.2030477770359381,,0.3302138550377144,0.0,0.75
individualized,improvement,1.1598611124030624,2.164722226353155,,3.324583338756218,0.0,0.14035550353625453,0.2030477770359381,,0.3302138550377144,0.0,0.75
subpopulation,improvement,1.0934027782605134,2.067986113364394,,3.1613888916249078,0.0,0.17039225504775912,0.2874627301784101,,0.45526225861481306,0.0,0.75
subpopulation,improvement,1.0934027782605134,2.067986113364394,,3.1613888916249078,0.0,0.17039225504775912,0.2874627301784101,,0.45526225861481306,0.0,0.75
