,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
200,3.0,3.0,0.16619587,5.0,0.0,6.0
201,3.0,1.0,0.28674424,3.0,3.0,3.0
202,3.0,3.0,0.07721603,3.0,6.0,6.0
203,4.0,2.0,0.6981015,1.0,0.0,2.0
204,3.0,2.0,0.79285467,5.0,7.0,5.0
205,5.0,0.0,0.2725247,4.0,4.0,0.0
206,5.0,2.0,0.4707688,2.0,1.0,1.0
207,2.0,2.0,0.73633444,6.0,4.0,2.0
208,4.0,3.0,0.82415116,4.0,8.0,1.0
209,1.0,0.0,0.37423885,6.0,6.0,10.0
210,5.0,2.0,0.5131024,1.0,8.0,1.0
211,1.0,2.0,0.6986964,4.0,2.0,3.0
212,1.0,2.0,0.5514846,2.0,1.0,4.0
213,4.0,0.0,0.81231964,2.0,2.0,5.0
214,2.0,2.0,0.6717013,7.0,0.0,5.0
215,2.0,2.0,0.51519823,1.0,4.0,2.0
216,1.0,0.0,0.2841128,5.0,3.0,9.0
217,1.0,0.0,0.21475863,5.0,5.0,4.0
218,2.0,2.0,0.19012237,4.0,1.0,4.0
219,4.0,2.0,0.67995274,4.0,0.0,7.0
220,2.0,2.0,0.9508387,4.0,2.0,5.0
221,1.0,1.0,0.9189832,3.0,3.0,3.0
222,2.0,2.0,0.62436175,5.0,8.0,6.0
223,3.0,1.0,0.7036245,6.0,9.0,3.0
224,1.0,3.0,0.34006262,8.0,1.0,3.0
225,6.0,2.0,0.29482973,5.0,10.0,2.0
226,5.0,0.0,0.74588263,5.0,3.0,3.0
227,2.0,1.0,0.08028996,5.0,3.0,8.0
228,3.0,0.0,0.22409189,5.0,4.0,6.0
229,3.0,2.0,0.15720141,6.0,4.0,1.0
230,6.0,0.0,0.7200401,8.0,4.0,6.0
231,3.0,3.0,0.8381572,4.0,9.0,3.0
232,1.0,0.0,0.85195994,1.0,6.0,3.0
233,5.0,0.0,0.8961332,3.0,4.0,2.0
234,1.0,2.0,0.77873075,4.0,6.0,0.0
235,5.0,0.0,0.30475473,5.0,8.0,5.0
236,3.0,0.0,0.0878104,1.0,1.0,2.0
237,5.0,0.0,0.6759027,6.0,2.0,2.0
238,4.0,1.0,0.23541164,17.0,0.0,4.0
239,6.0,2.0,0.36926496,7.0,4.0,5.0
240,5.0,2.0,0.6315882,3.0,0.0,3.0
241,2.0,0.0,0.14884627,4.0,5.0,2.0
242,0.0,2.0,0.0951674,10.0,5.0,3.0
243,5.0,0.0,0.61959374,4.0,0.0,1.0
244,3.0,0.0,0.03853798,4.0,4.0,0.0
245,0.0,0.0,0.9871795,5.0,2.0,4.0
246,0.0,2.0,0.90617955,3.0,6.0,2.0
247,3.0,0.0,0.7369081,0.0,5.0,8.0
248,1.0,0.0,0.12666512,3.0,23.0,2.0
249,0.0,0.0,0.836576,3.0,11.0,4.0
250,5.0,0.0,0.9473883,3.0,1.0,1.0
251,1.0,3.0,0.099428415,2.0,3.0,2.0
252,2.0,0.0,0.6428156,4.0,2.0,2.0
253,4.0,0.0,0.062730074,3.0,9.0,3.0
254,10.0,2.0,0.4251573,1.0,16.0,5.0
255,4.0,1.0,0.5049138,7.0,3.0,3.0
256,4.0,0.0,0.46083605,2.0,0.0,3.0
257,3.0,2.0,0.8422477,4.0,5.0,1.0
258,5.0,0.0,0.7029699,5.0,14.0,4.0
259,6.0,2.0,0.8674774,5.0,5.0,2.0
260,2.0,0.0,0.69382286,5.0,0.0,1.0
261,2.0,0.0,0.99887073,3.0,6.0,1.0
262,0.0,0.0,0.31127834,3.0,10.0,3.0
263,2.0,0.0,0.53639483,2.0,6.0,4.0
264,1.0,2.0,0.612743,5.0,8.0,0.0
265,3.0,2.0,0.93852675,5.0,8.0,3.0
266,3.0,0.0,0.08095741,4.0,2.0,5.0
267,0.0,0.0,0.58235526,1.0,1.0,8.0
268,7.0,3.0,0.015305996,9.0,1.0,2.0
269,2.0,2.0,0.7642695,4.0,14.0,1.0
270,3.0,2.0,0.13462734,3.0,2.0,2.0
271,6.0,1.0,0.48677945,2.0,1.0,2.0
272,1.0,1.0,0.34579182,2.0,3.0,1.0
273,2.0,0.0,0.46189427,4.0,1.0,7.0
274,1.0,1.0,0.7718464,2.0,1.0,6.0
275,2.0,2.0,0.29264975,5.0,2.0,3.0
276,3.0,0.0,0.45112407,3.0,6.0,7.0
277,4.0,0.0,0.15745199,7.0,4.0,1.0
278,4.0,1.0,0.91919506,6.0,4.0,2.0
279,1.0,0.0,0.534631,2.0,1.0,9.0
280,5.0,2.0,0.061474442,4.0,3.0,0.0
281,4.0,0.0,0.61580694,2.0,11.0,1.0
282,5.0,2.0,0.930352,2.0,3.0,3.0
283,3.0,2.0,0.29222548,9.0,5.0,3.0
284,2.0,3.0,0.808552,9.0,2.0,0.0
285,2.0,2.0,0.28885126,5.0,4.0,6.0
286,4.0,0.0,0.88059866,3.0,6.0,7.0
287,6.0,0.0,0.5686599,5.0,2.0,5.0
288,2.0,2.0,0.7940314,2.0,0.0,4.0
289,1.0,2.0,0.9778974,6.0,3.0,6.0
290,3.0,0.0,0.08333111,1.0,1.0,3.0
291,3.0,0.0,0.6617824,7.0,1.0,2.0
292,8.0,1.0,0.9407352,0.0,5.0,6.0
293,3.0,2.0,0.40239298,6.0,5.0,4.0
294,2.0,3.0,0.6274142,4.0,6.0,1.0
295,2.0,1.0,0.9135294,6.0,2.0,0.0
296,7.0,0.0,0.0063943863,5.0,4.0,2.0
297,0.0,0.0,0.06353402,4.0,3.0,3.0
298,3.0,0.0,0.67000544,7.0,1.0,4.0
299,5.0,0.0,0.66939926,6.0,2.0,3.0
300,4.0,0.0,0.84619737,5.0,2.0,2.0
301,0.0,1.0,0.7771436,7.0,1.0,5.0
302,1.0,1.0,0.73449135,5.0,1.0,2.0
303,4.0,0.0,0.25711465,4.0,6.0,6.0
304,0.0,1.0,0.97409856,5.0,3.0,1.0
305,2.0,2.0,0.40983284,4.0,5.0,1.0
306,3.0,2.0,0.48100865,7.0,3.0,8.0
307,4.0,2.0,0.34452558,5.0,3.0,2.0
308,2.0,2.0,0.64106834,3.0,3.0,0.0
309,3.0,1.0,0.4303422,5.0,9.0,4.0
310,2.0,1.0,0.7570617,5.0,3.0,14.0
311,3.0,1.0,0.67744887,3.0,8.0,8.0
312,3.0,1.0,0.7855474,3.0,1.0,3.0
313,6.0,0.0,0.2954018,4.0,4.0,5.0
314,2.0,2.0,0.09408617,1.0,9.0,11.0
315,0.0,1.0,0.99866605,8.0,1.0,4.0
316,8.0,0.0,0.4187944,6.0,10.0,3.0
317,6.0,1.0,0.8009838,6.0,6.0,3.0
318,5.0,0.0,0.1881541,2.0,15.0,5.0
319,4.0,0.0,0.92356086,4.0,4.0,10.0
320,4.0,2.0,0.9047103,4.0,1.0,3.0
321,2.0,0.0,0.30870926,4.0,0.0,4.0
322,2.0,0.0,0.0014308691,1.0,1.0,4.0
323,2.0,2.0,0.38303745,2.0,1.0,2.0
324,5.0,0.0,0.73124015,5.0,2.0,3.0
325,0.0,0.0,0.777359,4.0,6.0,3.0
326,3.0,0.0,0.39385843,4.0,0.0,10.0
327,4.0,0.0,0.46340406,7.0,7.0,3.0
328,1.0,1.0,0.68472266,7.0,0.0,2.0
329,0.0,0.0,0.5272051,9.0,7.0,1.0
330,4.0,2.0,0.0297513,8.0,3.0,3.0
331,4.0,2.0,0.9909482,2.0,0.0,4.0
332,4.0,1.0,0.22632384,4.0,4.0,1.0
333,4.0,2.0,0.7362722,5.0,3.0,1.0
334,6.0,2.0,0.95883155,8.0,7.0,6.0
335,2.0,0.0,0.84598863,6.0,3.0,3.0
336,3.0,2.0,0.01856625,5.0,2.0,6.0
337,4.0,0.0,0.36823416,3.0,7.0,2.0
338,3.0,0.0,0.43446457,7.0,2.0,1.0
339,2.0,2.0,0.15530229,2.0,2.0,1.0
340,3.0,1.0,0.4872762,2.0,5.0,4.0
341,3.0,1.0,0.8389846,3.0,1.0,5.0
342,1.0,1.0,0.94615424,7.0,6.0,2.0
343,4.0,2.0,0.7194632,3.0,2.0,7.0
344,4.0,0.0,0.63623214,4.0,1.0,10.0
345,2.0,2.0,0.81591666,10.0,1.0,2.0
346,1.0,0.0,0.1673454,5.0,5.0,2.0
347,2.0,2.0,0.26953757,3.0,3.0,5.0
348,3.0,1.0,0.5914768,3.0,11.0,2.0
349,4.0,1.0,0.67460096,5.0,1.0,5.0
350,4.0,3.0,0.69021785,6.0,4.0,6.0
351,2.0,1.0,0.59219384,4.0,6.0,0.0
352,3.0,1.0,0.9209759,5.0,0.0,5.0
353,2.0,3.0,0.32438624,3.0,1.0,8.0
354,7.0,0.0,0.08273995,6.0,3.0,5.0
355,0.0,0.0,0.30395293,6.0,2.0,9.0
356,4.0,0.0,0.2153759,3.0,9.0,4.0
357,2.0,0.0,0.82855546,7.0,0.0,6.0
358,4.0,0.0,0.86796665,4.0,6.0,3.0
359,4.0,2.0,0.06786132,7.0,5.0,2.0
360,3.0,2.0,0.8816643,3.0,0.0,4.0
361,4.0,0.0,0.44273245,8.0,4.0,1.0
362,1.0,1.0,0.08103514,2.0,3.0,3.0
363,3.0,0.0,0.12320042,6.0,3.0,2.0
364,2.0,1.0,0.2365557,2.0,3.0,2.0
365,3.0,0.0,0.679505,2.0,7.0,2.0
366,5.0,1.0,0.86853516,3.0,5.0,6.0
367,4.0,1.0,0.022640347,2.0,1.0,2.0
368,1.0,0.0,0.82259786,3.0,2.0,7.0
369,6.0,2.0,0.49995768,2.0,4.0,11.0
370,1.0,1.0,0.79443073,5.0,1.0,9.0
371,3.0,1.0,0.21877384,6.0,10.0,0.0
372,6.0,2.0,0.5675229,5.0,4.0,6.0
373,3.0,2.0,0.80444896,4.0,13.0,5.0
374,3.0,1.0,0.6224582,2.0,2.0,4.0
375,1.0,2.0,0.59499025,4.0,1.0,4.0
376,4.0,1.0,0.23037553,4.0,1.0,5.0
377,7.0,1.0,0.6811764,8.0,3.0,9.0
378,3.0,1.0,0.65450895,5.0,0.0,6.0
379,6.0,1.0,0.6815977,1.0,13.0,8.0
380,0.0,1.0,0.95752084,3.0,1.0,8.0
381,0.0,0.0,0.90744376,6.0,0.0,7.0
382,2.0,0.0,0.28329778,1.0,12.0,1.0
383,5.0,0.0,0.59180737,3.0,2.0,2.0
384,3.0,0.0,0.07728255,0.0,7.0,3.0
385,2.0,1.0,0.92276967,5.0,0.0,6.0
386,1.0,3.0,0.13255453,3.0,3.0,8.0
387,10.0,0.0,0.7269912,2.0,7.0,4.0
388,0.0,0.0,0.1102221,4.0,2.0,3.0
389,5.0,0.0,0.25201,5.0,0.0,10.0
390,3.0,0.0,0.8494346,8.0,8.0,2.0
391,3.0,3.0,0.85869944,2.0,12.0,2.0
392,4.0,0.0,0.012217164,4.0,2.0,0.0
393,3.0,2.0,0.43393612,4.0,11.0,2.0
394,2.0,2.0,0.45447934,6.0,1.0,6.0
395,4.0,1.0,0.16732347,5.0,2.0,2.0
396,3.0,1.0,0.22121406,1.0,0.0,1.0
397,1.0,1.0,0.34463274,4.0,8.0,4.0
398,1.0,2.0,0.7599251,2.0,8.0,7.0
399,0.0,2.0,0.18502307,7.0,1.0,2.0
