ix,goal_cost,intv_cost
15763,0.953000009059906,2.0
19326,0.9789999723434448,2.0
17440,0.9879999756813049,1.0
10693,0.953,1.8
18800,0.955,2.4
19342,0.9890000224113464,2.0
10632,0.9869999885559082,2.0
12413,0.953,1.5
16107,0.951,2.4
14124,0.954,1.4
13901,0.9549999833106995,1.0
13107,0.9649999737739563,2.0
15518,0.953,1.4
12997,0.9909999966621399,2.0
11557,0.984000027179718,2.0
14677,0.9739999771118164,3.0
15371,0.954,1.9
12849,0.9760000109672546,2.0
10377,0.9769999980926514,2.0
11643,0.9549999833106995,1.0
16248,0.955,1.2
16576,0.9909999966621399,2.0
13477,0.97,2.0
18423,0.9509999752044678,2.5
11038,0.9679999947547913,2.0
14618,0.951,1.6
18831,0.9879999756813049,3.0
12536,0.9620000123977661,2.0
17321,0.982,2.0
13028,0.952,1.2
14621,0.9750000238418579,2.0
12816,0.9610000252723694,2.0
13579,0.954,3.4
13452,0.953000009059906,2.0
13451,0.954,2.8
17924,0.953,1.3
15467,0.984000027179718,2.0
11086,0.9850000143051147,2.0
18948,0.984000027179718,2.0
16224,0.954,1.3
16208,0.9729999899864197,2.0
10594,0.957,1.9
18220,0.9670000076293945,2.0
14007,0.9879999756813049,2.0
11987,0.989,2.1
12137,0.9929999709129333,2.0
13617,0.952,1.1
11774,0.975,3.1
19996,0.984000027179718,2.0
15852,0.9879999756813049,3.0
18599,0.9879999756813049,2.0
18872,0.9929999709129333,2.0
17424,0.9810000061988831,2.0
11830,0.984000027179718,2.0
10625,0.972000002861023,2.0
15257,0.9879999756813049,2.0
15451,0.953000009059906,1.0
18466,0.9890000224113464,3.0
15896,0.972000002861023,3.0
13403,0.961,2.0
14892,0.9750000238418579,2.0
18898,0.952,1.8
17024,0.956,1.7
17113,0.952,3.7
15863,0.954,2.8
14475,0.9679999947547913,1.0
15738,0.951,2.3
17981,0.9869999885559082,2.0
18226,0.963,2.0
10433,0.9710000157356262,2.0
16963,0.9879999756813049,2.0
17598,0.9769999980926514,3.0
14443,0.954,2.3
19916,0.972000002861023,2.0
16799,0.984000027179718,2.0
10626,0.9890000224113464,2.0
16731,0.955,2.9
13545,0.959,1.0
16081,0.9819999933242798,2.0
19112,0.958,2.1
18630,0.9919999837875366,0.0
11006,0.984000027179718,2.0
19058,0.984000027179718,2.0
13488,0.9869999885559082,2.0
12880,0.967,2.0
19638,0.9819999933242798,3.0
14596,0.9819999933242798,2.0
13892,0.9829999804496765,2.0
13717,0.954,1.6
15596,0.951,2.4
19509,0.954,2.6
19169,0.9589999914169312,1.0
18756,0.9629999995231628,2.0
15675,0.968,1.1
14104,0.972000002861023,1.0
17798,0.9789999723434448,2.0
16461,0.9800000190734863,3.0
12548,0.957,2.0
19573,0.953,1.7
19803,0.986,1.0
14418,0.953000009059906,2.0
11123,0.9760000109672546,1.0
18261,0.9649999737739563,2.0
19061,0.9599999785423279,2.0
18581,0.9819999933242798,2.0
12175,0.9639999866485596,2.0
19026,0.992,2.0
17288,0.9819999933242798,2.0
16587,0.9829999804496765,2.0
18330,0.984000027179718,1.0
17974,0.9869999885559082,1.0
18546,0.9800000190734863,1.0
15266,0.9539999961853027,1.0
12471,0.952,1.1
19002,0.9860000014305115,2.0
17746,0.9850000143051147,2.0
12713,0.9700000286102295,3.0
10883,0.9580000042915344,2.0
12270,0.9589999914169312,2.0
17149,0.9829999804496765,2.0
15109,0.9909999966621399,2.0
16973,0.956,2.6
12872,0.9819999933242798,2.0
10312,0.955,2.1
13204,0.9580000042915344,2.0
17197,0.9900000095367432,2.0
14992,0.959,3.0
18732,0.96,2.0
15789,0.9959999918937683,3.0
13873,0.9520000219345093,2.0
10707,0.9520000219345093,2.0
19706,0.9860000014305115,2.0
12740,0.979,2.0
10623,0.956,1.3
10788,0.9860000014305115,2.0
11906,0.954,1.7
17504,0.954,1.2
10726,0.9539999961853027,2.0
14932,0.968999981880188,1.0
14845,0.957,1.9
16399,0.952,5.3
11563,0.9549999833106995,2.0
10822,0.9869999885559082,2.0
14702,0.972000002861023,2.0
13177,0.955,2.0
18607,0.9829999804496765,2.0
11957,0.9710000157356262,2.0
15901,0.984000027179718,2.0
19105,0.979,2.1
18155,0.957,1.8
14619,0.9819999933242798,2.0
19924,0.952,1.4
14198,0.984000027179718,2.0
13945,0.9879999756813049,2.0
16173,0.952,1.2
18331,0.9819999933242798,2.0
12917,0.952,1.0
10327,0.955,4.1
19632,0.953,2.0
