,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.75,0.75,0.800000011920929,0.14000000059604645,1.0,0.74,"[1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[0.40172156737985065, -0.5943080802571039, 1.1395636427477842], [0.12640627131743817]]",0.972000002861023,2.879999995648861
1,1.0,0.75,0.75,0.2199999988079071,0.1599999964237213,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[0.40172156737985065, -0.5943080802571039, 1.1395636427477842], [0.12640627131743817]]",0.8319999575614929,2.5760000005364416
2,1.0,0.75,0.75,0.1599999964237213,0.10000000149011612,0.96,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,1,"[[0.40172156737985065, -0.5943080802571039, 1.1395636427477842], [0.12640627131743817]]",0.7720000147819519,2.528000002861023
3,1.0,0.75,0.75,0.699999988079071,0.07999999821186066,0.9,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[0.40172156737985065, -0.5943080802571039, 1.1395636427477842], [0.12640627131743817]]",0.8999999761581421,2.5739999932646747
4,1.0,0.75,0.75,0.1599999964237213,0.14000000059604645,0.96,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[0.40172156737985065, -0.5943080802571039, 1.1395636427477842], [0.12640627131743817]]",0.8119999766349792,2.7639999898076058
5,1.0,0.75,0.75,0.6600000262260437,0.1599999964237213,0.96,0.82,"[1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[0.3649932329484359, 0.048490336368937896, 0.7297688937818009], [-0.3313201747853932]]",0.9239999651908875,2.6039999927282333
6,1.0,0.75,0.75,0.2800000011920929,0.14000000059604645,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[0.3649932329484359, 0.048490336368937896, 0.7297688937818009], [-0.3313201747853932]]",0.7480000257492065,3.41799999281764
7,1.0,0.75,0.75,0.36000001430511475,0.20000000298023224,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,2,"[[0.3649932329484359, 0.048490336368937896, 0.7297688937818009], [-0.3313201747853932]]",0.7800000309944153,3.389999997049571
8,1.0,0.75,0.75,0.6200000047683716,0.11999999731779099,0.86,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[0.3649932329484359, 0.048490336368937896, 0.7297688937818009], [-0.3313201747853932]]",0.8159999847412109,2.689999998509884
9,1.0,0.75,0.75,0.3199999928474426,0.1599999964237213,0.98,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[0.3649932329484359, 0.048490336368937896, 0.7297688937818009], [-0.3313201747853932]]",0.7280000448226929,3.8679999999403964
10,1.0,0.75,0.75,0.8399999737739563,0.20000000298023224,0.94,0.8,"[1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[0.2395400345047999, -0.1253147156680164, 0.9994422438043192], [-0.20205949061269626]]",0.9760000109672546,2.798000002384186
11,1.0,0.75,0.75,0.25999999046325684,0.1599999964237213,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[0.2395400345047999, -0.1253147156680164, 0.9994422438043192], [-0.20205949061269626]]",0.656000018119812,3.186000005841255
12,1.0,0.75,0.75,0.2800000011920929,0.18000000715255737,0.96,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,0,"[[0.2395400345047999, -0.1253147156680164, 0.9994422438043192], [-0.20205949061269626]]",0.6520000100135803,3.008000002861023
13,1.0,0.75,0.75,0.7200000286102295,0.11999999731779099,0.84,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[0.2395400345047999, -0.1253147156680164, 0.9994422438043192], [-0.20205949061269626]]",0.9079999923706055,2.521999999821186
14,1.0,0.75,0.75,0.25999999046325684,0.14000000059604645,0.94,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[0.2395400345047999, -0.1253147156680164, 0.9994422438043192], [-0.20205949061269626]]",0.6439999938011169,3.0100000001192093
