,0
1531,0.0
1319,0.0
1179,0.0
1139,0.0
1743,0.0
1346,0.0
1741,0.0
1879,0.0
1333,0.0
1900,0.0
1231,0.0
1415,0.0
1853,0.0
1818,0.0
1239,0.0
1268,0.0
1074,0.0
1945,0.0
1966,0.0
1012,0.0
1479,0.0
1796,0.0
1863,0.0
1331,0.0
1546,0.0
1906,0.0
1398,0.0
1282,0.0
1295,0.0
1894,0.0
1738,0.0
1904,0.0
1235,0.0
1903,0.0
1147,0.0
1049,0.0
1554,0.0
1642,0.0
1214,0.0
1010,0.0
1495,0.0
1154,0.0
1578,0.0
1482,0.0
1011,0.0
1391,0.0
1422,0.0
1089,0.0
1590,0.0
1829,0.0
1288,0.0
1305,0.0
1025,0.0
1470,0.0
1533,0.0
1098,0.0
1306,0.0
1960,0.0
1109,0.0
1539,0.0
1190,0.0
1572,0.0
1072,0.0
1983,0.0
1289,0.0
1926,0.0
1896,0.0
1768,0.0
1361,0.0
1008,0.0
1051,0.0
1911,0.0
1385,0.0
1283,0.0
1278,0.0
1839,0.0
1437,0.0
1106,0.0
1937,0.0
1507,0.0
1513,0.0
1286,0.0
1238,0.0
1688,0.0
1492,0.0
1042,0.0
1296,0.0
1428,0.0
1977,0.0
1204,0.0
1880,0.0
1560,0.0
1693,0.0
1652,0.0
1382,0.0
1606,0.0
1220,0.0
1717,0.0
1607,0.0
1828,0.0
