,x1,x2
208,2.5999999046325684,0.8999999761581421
324,2.200000047683716,2.799999952316284
299,3.299999952316284,0.0
334,1.9,7.0
271,0.5,1.3
231,1.2999999523162842,1.2999999523162842
226,2.2,4.0
305,2.9000000953674316,4.699999809265137
212,0.9,3.2
326,3.5999999046325684,5.599999904632568
298,0.9,3.1
269,1.4,0.5
300,1.6,3.3
391,-0.0,3.1
287,0.2,1.4
221,2.0999999046325684,3.0
388,3.0,0.0
357,1.7999999523162842,2.5
206,2.299999952316284,0.0
203,3.1,3.2
201,2.700000047683716,3.0999999046325684
251,0.0,3.200000047683716
219,2.1,-0.0
386,2.0,2.5
258,2.9000000953674316,3.4000000953674316
341,0.8,1.8
381,2.5,2.1
234,2.3,3.1
207,2.5,2.0
376,1.399999976158142,3.4000000953674316
351,3.799999952316284,5.900000095367432
373,4.4,0.0
229,1.7999999523162842,3.0999999046325684
227,2.2,3.2
250,1.7000000476837158,0.0
242,1.4,2.5
285,1.1,1.6
349,2.299999952316284,-0.0
374,2.0999999046325684,1.7000000476837158
363,1.0,2.6
228,1.7000000476837158,0.0
360,2.2,3.0
236,1.7999999523162842,3.799999952316284
331,2.3,-0.0
276,2.200000047683716,3.4000000953674316
222,1.7000000476837158,3.0
220,1.1,0.5
339,1.7999999523162842,3.700000047683716
345,0.8999999761581421,3.200000047683716
350,2.9000000953674316,4.599999904632568
