,y
345,0.0
462,0.0
488,1.0
395,0.0
404,0.0
320,1.0
442,0.0
480,0.0
383,0.0
389,0.0
252,0.0
293,0.0
384,0.0
375,0.0
492,0.0
349,0.0
468,1.0
482,0.0
298,1.0
423,0.0
342,0.0
299,0.0
263,1.0
327,1.0
317,0.0
357,0.0
446,0.0
455,0.0
410,0.0
321,0.0
344,0.0
339,0.0
409,0.0
292,0.0
386,0.0
469,0.0
421,0.0
458,0.0
267,0.0
281,0.0
467,0.0
435,0.0
282,0.0
486,0.0
262,0.0
477,0.0
418,0.0
351,0.0
436,1.0
364,0.0
346,0.0
388,0.0
451,0.0
438,0.0
315,0.0
335,1.0
271,0.0
286,0.0
476,0.0
478,0.0
307,0.0
268,0.0
363,1.0
376,0.0
288,0.0
310,0.0
278,1.0
472,0.0
397,0.0
296,0.0
377,1.0
378,0.0
258,0.0
305,0.0
387,0.0
273,0.0
412,0.0
415,0.0
457,0.0
381,0.0
291,0.0
370,1.0
366,0.0
255,0.0
427,0.0
285,1.0
260,0.0
347,0.0
419,0.0
360,1.0
414,1.0
431,1.0
331,0.0
489,0.0
300,0.0
261,0.0
420,0.0
473,0.0
284,0.0
283,0.0
