,x1,x2
738,1.0,3.5
544,-0.0,3.2
835,3.9,4.7
618,0.5,2.5
661,1.1,0.4
682,2.0,2.5
577,1.5,1.0
772,0.6,2.8
705,0.9,3.0
822,0.5,3.4
713,0.5,1.4
794,2.2,3.1
951,1.7,-0.0
736,1.0,1.0
779,2.9,0.0
924,0.7,3.8
691,0.7,2.6
657,0.8,2.5
840,0.8,2.8
523,2.6,0.0
706,2.9,0.0
857,1.8,0.9
882,1.8,1.4
832,1.0,2.5
936,1.7,5.7
694,2.6,3.9
925,1.4,1.5
818,1.8,1.8
670,1.4,3.0
695,2.6,4.9
560,0.9,2.6
578,2.5,1.8
796,1.7,3.1
756,1.6,0.0
668,2.4,0.9
732,3.4,-0.0
915,1.1,1.5
727,2.3,2.8
701,2.0,-0.0
600,2.0,3.8
675,2.6,5.5
763,2.3,0.0
530,0.2,2.2
842,2.6,-0.0
628,0.4,1.6
921,0.3,2.4
998,2.2,0.0
780,3.1,5.7
987,1.4,3.1
501,1.9,2.7
646,1.8,1.0
540,2.200000047683716,-0.0
846,2.0,3.2
771,3.0,3.8
538,3.5,5.2
502,4.1,-0.0
745,1.1,2.6
826,2.8,0.0
856,3.2,3.1
687,0.7,4.0
841,1.8,1.4
823,1.3,3.6
906,3.0,3.5
585,2.0,3.0
899,2.0,6.2
961,2.2,3.9
526,1.1,2.4
522,0.7,3.0
567,4.2,0.0
950,2.2,3.1
537,1.0,3.5
717,2.3,3.9
504,2.6,0.0
610,0.4,3.6
693,2.0,0.0
992,2.8,-0.0
770,1.0,2.6
910,1.8,-0.0
810,1.0,5.0
824,1.5,2.8
845,2.7,-0.0
707,2.2,3.0
858,1.2,0.6
520,0.3,3.1
614,1.3,2.0
662,2.0,1.9
626,2.0,3.3
541,1.3,2.2
795,1.9,0.0
665,2.2,1.8
942,1.5,3.0
637,3.4,3.7
719,2.3,3.0
667,2.2,2.2
922,1.7,3.2
742,1.4,2.6
877,2.2,3.1
804,1.8,2.9
898,1.0,2.1
647,2.2,0.0
