,x1,x2
3871,3.7,-0.0
2036,2.6,0.0
3054,2.1,0.0
2917,1.4,-0.0
3432,2.4,-0.0
3147,0.2,2.8
2333,2.4,3.5
2839,1.2,3.1
3325,0.5,2.2
3881,0.8,0.0
3487,1.0,2.5
2870,0.9,1.8
2763,1.6,0.7
3327,1.4,2.3
3808,1.5,1.4
2746,2.7,2.8
3473,3.7,5.0
2840,1.1,0.0
3655,2.7,1.1
3149,1.3,0.0
3348,1.8,-0.0
2851,1.2,2.1
2114,2.5,0.0
2038,1.3,-0.0
2338,2.1,-0.0
3265,1.6,0.0
2280,1.4,1.4
2623,1.8,0.0
3090,1.2,2.4
3730,2.8,0.0
3096,2.5,-0.0
3964,1.1,-0.0
2137,1.7,-0.0
2506,2.7,1.6
2718,2.4,0.0
2065,1.8,0.0
3729,2.7,0.0
3027,1.4,-0.0
3413,2.6,-0.0
3443,1.7,0.9
2680,1.7,-0.0
2564,2.0,-0.0
2181,1.0,-0.0
2438,1.2,3.1
3751,3.8,1.9
3616,2.1,1.5
2125,1.6,4.2
2887,3.1,0.0
3237,0.4,1.4
3753,1.9,0.0
2873,0.1,1.7
3674,3.0,0.0
2177,1.6,0.0
2465,1.1,-0.0
3463,2.0,-0.0
2525,0.8,3.6
2451,1.9,-0.0
3011,2.6,3.1
3879,1.6,2.8
2123,1.6,-0.0
2791,1.8,-0.0
3491,1.3,0.0
2096,1.6,2.3
2028,2.8,0.0
3998,0.2,3.1
3759,1.9,0.3
2557,-0.0,2.6
2513,1.8,2.6
3245,0.7,2.9
2967,0.9,0.0
3206,2.3,0.0
3575,2.2,5.2
3685,1.6,0.0
2226,-0.0,3.0
3153,2.0,0.0
3367,2.3,-0.0
2572,2.8,-0.0
2456,1.8,0.0
2288,1.6,0.0
3095,2.8,0.0
3781,0.2,3.3
3928,2.4,0.0
2823,1.6,0.0
2899,1.0,0.0
2611,1.5,5.1
2861,2.5,1.0
3226,2.7,-0.0
3419,2.3,0.0
3020,0.7,7.6
3177,0.8,3.1
2417,0.5,2.5
3382,1.5,1.1
3551,1.2,-0.0
2178,2.5,2.7
2738,3.3,0.0
2311,0.8,2.6
3407,0.5,-0.0
3694,1.1,0.0
3886,2.5,-0.0
2769,0.7,2.2
2174,3.3,-0.0
2868,2.0,-0.0
3033,0.3,1.4
2555,1.9,0.0
2731,2.2,-0.0
3782,2.3,-0.0
3287,1.4,0.0
2574,0.6,1.7
3642,1.6,3.8
3132,1.6,2.1
3250,0.0,1.5
2813,0.6,0.7
3271,2.0,0.0
3190,3.0,3.8
2062,2.3,-0.0
2370,2.2,0.0
2779,2.9,-0.0
3673,0.7,3.7
3535,1.3,0.0
3785,1.5,-0.0
3135,-0.0,5.5
3814,1.5,3.5
3397,3.1,4.1
2220,0.7,0.0
2215,1.7,1.7
2074,1.3,0.0
3572,0.2,0.7
2985,2.9,2.9
2809,1.9,-0.0
3441,2.0,0.0
2717,0.5,1.0
2198,0.6,-0.0
3242,1.7,-0.0
2281,1.5,-0.0
3275,1.8,0.0
3726,3.3,0.0
2164,1.2,0.0
2376,0.0,1.3
3483,2.0,0.0
2388,2.7,0.0
2342,1.9,0.0
3431,2.3,0.0
3057,2.2,0.0
3466,1.0,3.1
3836,1.2,-0.0
2541,2.6,4.4
2693,2.2,-0.0
3756,2.0,0.0
3449,2.0,0.0
2844,2.8,3.4
2812,2.2,0.0
3804,3.4,0.0
2131,1.4,3.6
2666,1.9,0.0
2031,1.5,0.0
2327,2.2,-0.0
3452,1.0,0.0
2640,1.3,0.0
2473,1.3,-0.0
2195,2.3,-0.0
3189,1.8,0.0
2101,2.2,3.1
3100,1.7,4.6
3229,1.1,2.9
3301,2.4,0.0
2792,1.3,-0.0
3184,0.1,2.5
2724,0.6,-0.0
3678,1.3,6.0
2156,2.1,-0.0
3895,3.6,3.3
2696,0.8,0.0
2340,1.8,2.1
2263,1.8,-0.0
3129,2.2,0.0
2901,2.2,0.0
2682,0.9,1.0
2266,1.0,0.0
2576,1.0,-0.0
2273,1.1,-0.0
2589,2.3,0.0
2859,1.3,0.0
2476,1.0,0.0
3484,5.0,0.0
3070,2.9,0.0
2216,1.5,-0.0
3531,1.7,3.5
3247,1.7,0.0
3865,1.1,0.0
3626,1.4,-0.0
3102,3.7,-0.0
2180,0.0,0.1
3257,0.9,-0.0
3292,1.7,4.2
2485,1.4,-0.0
2248,2.8,0.0
3342,2.2,0.0
3766,2.0,0.5
3938,2.0,0.0
3438,1.7,-0.0
