,x1,x2
1914,1.2,1.8
1216,1.4,0.0
1263,0.8,0.0
1931,2.3,1.7
1077,1.6,-0.0
1372,1.8,2.8
1907,0.9,-0.0
1019,0.7,-0.0
1617,0.8,1.2
1953,1.2,1.8
1560,1.7,-0.0
1496,0.8,-0.0
1277,1.0,0.0
1667,1.3,2.0
1253,0.7,1.3
1733,0.8,0.0
1650,1.1,1.6
1836,1.3,2.0
1281,1.5,0.0
1747,0.6,-0.0
1061,0.7,0.0
1983,0.7,0.0
1266,0.8,0.0
1356,1.3,2.0
1896,1.6,2.5
1217,0.7,-0.0
1492,1.6,-0.0
1041,0.6,-0.0
1645,1.4,2.1
1102,1.5,2.3
1717,1.4,-0.0
1743,1.2,-0.0
1949,1.0,1.6
1115,0.5,0.8
1848,0.6,0.8
1320,1.7,0.0
1964,0.7,-0.0
1950,1.0,-0.0
1732,0.7,-0.0
1212,0.9,0.0
1308,0.8,0.0
1533,0.2,2.3
1146,1.4,-0.0
1988,0.2,2.1
1495,1.6,-0.0
1385,0.1,1.3
1288,0.2,2.3
1233,2.3,1.5
1955,1.0,1.4
1784,0.8,0.0
1541,0.7,-0.0
1036,1.4,-0.0
1557,1.1,0.0
1588,1.9,1.8
1826,0.9,0.0
1110,1.6,-0.0
1289,1.8,2.8
1145,1.4,0.0
1006,0.9,0.0
1938,1.3,-0.0
1746,0.9,0.0
1726,0.8,0.0
1831,1.3,0.0
1520,0.9,0.0
1398,1.4,0.0
1591,0.9,0.9
1842,1.2,0.0
1420,0.2,3.1
1257,0.5,1.3
1681,1.0,2.1
1674,1.5,0.0
1771,-0.0,1.8
1227,1.1,0.0
1798,1.1,0.0
1303,1.0,-0.0
1685,1.8,0.0
1205,1.0,0.0
1773,1.1,1.6
1725,0.6,1.0
1537,1.4,-0.0
1926,1.2,0.0
1576,1.4,2.0
1505,2.0,3.7
1097,1.7,2.5
1161,1.4,0.0
1523,1.3,0.0
1785,0.7,0.0
1652,1.1,0.9
1991,1.5,0.0
1694,0.7,0.0
1900,0.7,1.4
1898,1.2,-0.0
1859,1.4,-0.0
1811,1.3,1.0
1886,0.9,1.8
1978,1.0,0.0
1483,0.7,0.0
1994,1.4,0.0
1549,0.5,0.8
1562,-0.0,2.4
