,0
723,0.0
798,0.0
567,1.0
651,0.0
722,0.0
640,0.0
747,0.0
643,0.0
813,0.0
985,0.0
962,1.0
869,0.0
820,0.0
817,0.0
892,0.0
772,0.0
886,0.0
759,0.0
964,0.0
512,0.0
923,0.0
792,0.0
685,0.0
748,0.0
505,0.0
538,0.0
845,0.0
961,0.0
523,0.0
988,0.0
606,0.0
576,0.0
701,0.0
665,0.0
737,0.0
623,0.0
828,1.0
855,0.0
931,0.0
771,0.0
794,0.0
577,0.0
713,0.0
533,0.0
715,0.0
529,0.0
655,0.0
508,0.0
944,0.0
938,0.0
624,0.0
815,0.0
708,0.0
692,0.0
725,0.0
563,0.0
868,0.0
824,0.0
822,0.0
850,0.0
960,0.0
976,0.0
952,1.0
875,0.0
982,0.0
930,0.0
789,0.0
530,0.0
683,0.0
943,0.0
645,0.0
504,0.0
718,0.0
620,1.0
733,0.0
599,0.0
628,0.0
547,0.0
695,0.0
687,0.0
975,1.0
570,0.0
526,1.0
503,0.0
775,0.0
544,0.0
553,0.0
949,0.0
617,0.0
609,0.0
871,0.0
752,0.0
534,0.0
870,0.0
898,0.0
605,1.0
907,0.0
661,1.0
597,0.0
821,0.0
