,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,0.99,0.75,0.75,0.7777777910232544,0.24242424964904785,0.8181818181818182,0.7676767676767676,"[1.0, 1.0]",100.0,0.5,individualized,improvement,0,,0.8282828330993652,2.765299997418374
1,1.0,0.75,0.75,0.3199999928474426,0.25,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,acceptance,0,,0.38599997758865356,2.407000005531311
2,1.0,0.75,0.75,0.3700000047683716,0.27000001072883606,0.99,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,counterfactual,0,,0.38199999928474426,2.5410000007823106
3,1.0,0.75,0.75,0.7799999713897705,0.23999999463558197,0.78,,"[1.0, 1.0]",100.0,0.5,subpopulation,improvement,0,,0.8119999766349792,2.4205000016435982
4,1.0,0.75,0.75,0.4099999964237213,0.3100000023841858,0.99,,"[1.0, 1.0, 1.0]",100.0,0.5,subpopulation,acceptance,0,,0.36399999260902405,2.8994000018008053
5,1.0,0.75,0.75,0.699999988079071,0.1599999964237213,0.98,0.75,"[1.0, 1.0]",100.0,0.5,individualized,improvement,1,,0.968000054359436,2.9084000000894066
6,1.0,0.75,0.75,0.2800000011920929,0.1599999964237213,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,acceptance,1,,0.6080000400543213,2.846200000116974
7,1.0,0.75,0.75,0.3199999928474426,0.1899999976158142,0.99,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,counterfactual,1,,0.578000009059906,2.725599998371303
8,1.0,0.75,0.75,0.6600000262260437,0.1599999964237213,0.93,,"[1.0, 1.0]",100.0,0.5,subpopulation,improvement,1,,0.9459999799728394,3.163499997151643
9,1.0,0.75,0.75,0.2800000011920929,0.12999999523162842,0.99,,"[1.0, 1.0, 1.0]",100.0,0.5,subpopulation,acceptance,1,,0.5839999914169312,2.7724999986998733
10,1.0,0.75,0.75,0.7900000214576721,0.25,0.72,0.8,"[1.0, 1.0]",100.0,0.5,individualized,improvement,2,,0.6700000166893005,2.817900000450015
11,1.0,0.75,0.75,0.3799999952316284,0.25,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,acceptance,2,,0.4959999620914459,2.4201999972425403
12,1.0,0.75,0.75,0.3400000035762787,0.27000001072883606,0.99,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,counterfactual,2,,0.4519999921321869,2.7686868644325116
13,0.99,0.75,0.75,0.7272727489471436,0.2626262605190277,0.6767676767676768,,"[1.0, 1.0]",100.0,0.5,subpopulation,improvement,2,,0.6646465063095093,2.4591000049263236
14,1.0,0.75,0.75,0.3799999952316284,0.30000001192092896,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,subpopulation,acceptance,2,,0.492000013589859,
