,x1,x2
1057,1.3,1.7
1864,1.1,0.0
1591,0.9,-0.0
1386,1.3,0.0
1366,1.1,0.0
1595,0.6,0.0
1410,1.1,-0.0
1631,0.8,0.0
1145,1.6,2.0
1740,1.3,0.0
1149,0.6,0.0
1370,1.3,0.0
1898,1.2,0.0
1162,1.3,1.6
1219,1.4,-0.0
1431,1.1,1.3
1362,3.0,3.8
1618,0.5,-0.0
1842,1.2,1.5
1197,1.2,0.0
1312,2.6,3.1
1475,0.7,-0.0
1541,0.8,0.0
1435,1.7,0.0
1179,1.2,2.1
1900,1.2,0.0
1789,0.6,-0.0
1434,2.3,2.1
1561,1.5,-0.0
1418,1.1,0.0
1769,1.7,2.1
1990,0.9,1.0
1939,0.5,-0.0
1472,0.7,-0.0
1807,0.9,1.4
1131,1.7,0.0
1413,0.7,0.8
1971,2.5,3.1
1934,1.2,1.5
1568,1.3,1.9
1193,0.9,-0.0
1484,2.1,2.0
1236,2.2,2.8
1855,2.2,2.7
1083,0.7,0.9
1391,0.8,-0.0
1034,1.6,-0.0
1856,0.9,0.2
1383,3.1,2.2
1070,1.3,-0.0
1415,1.4,1.8
1397,0.8,1.0
1901,0.8,0.0
1953,1.8,0.0
1748,0.5,0.7
1717,1.4,0.0
1529,2.0,1.3
1030,2.1,2.7
1536,0.7,0.0
1690,0.8,-0.0
1469,2.0,0.0
1624,0.1,1.4
1781,1.1,-0.0
1858,1.4,1.7
1565,1.2,-0.0
1388,2.5,3.1
1982,1.3,2.3
1344,2.4,3.0
1248,0.6,0.0
1725,0.8,-0.0
1468,1.5,-0.0
1650,1.6,0.0
1495,1.8,2.2
1054,0.9,0.0
1295,1.7,-0.0
1317,1.4,1.8
1735,0.7,0.7
1289,3.1,3.9
1245,2.1,3.0
1598,0.9,0.0
1147,0.9,0.0
1816,1.8,0.0
1400,2.5,3.6
1195,0.9,0.0
1996,0.7,0.9
1237,0.9,1.3
1102,2.8,2.6
1369,1.6,2.1
1427,-0.0,3.3
1811,1.2,0.0
1795,0.5,0.6
1891,0.6,-0.0
1210,1.3,-0.0
1594,1.3,-0.0
1930,0.7,0.9
1923,2.1,2.6
1617,1.0,0.0
1176,0.7,0.0
1791,1.8,2.3
1707,1.8,1.8
