ix,goal_cost,intv_cost
3810,0.952,10.0
3542,0.994,10.0
3316,0.934,10.0
2646,0.958,5.0
2330,0.962,10.0
2593,0.984,15.0
2681,0.95,10.0
2029,0.99,10.0
2082,0.996,20.0
2990,0.984,5.0
2816,0.984,5.0
3885,0.99,10.0
3261,0.994,20.0
2024,0.986,10.0
3174,0.98,15.0
2304,0.97,10.0
3000,0.936,10.0
3407,0.986,10.0
2037,0.954,10.0
2801,0.992,10.0
2933,0.96,5.0
2944,0.976,10.0
3880,0.97,10.0
2532,0.992,10.0
3389,0.982,10.0
2967,0.99,20.0
3667,0.966,10.0
2904,0.99,5.0
3349,0.946,15.0
2639,0.982,10.0
3097,0.996,10.0
3390,0.95,10.0
2544,0.962,10.0
3773,0.942,15.0
2906,0.942,15.0
3540,0.954,15.0
2514,0.956,5.0
2799,0.998,20.0
3394,0.998,10.0
3968,0.99,20.0
3759,0.986,5.0
3552,0.99,20.0
3734,0.994,15.0
2656,0.902,15.0
3044,0.984,10.0
2682,0.954,10.0
3931,0.956,5.0
2413,0.998,15.0
2015,0.99,15.0
3569,0.958,10.0
3021,0.99,10.0
3025,0.948,10.0
3416,0.956,5.0
2520,0.954,10.0
3740,0.948,10.0
2733,0.956,5.0
2579,0.964,5.0
2205,0.946,5.0
3240,0.976,10.0
3581,0.956,5.0
3936,0.954,20.0
2400,0.992,15.0
3731,0.97,20.0
2866,0.948,5.0
2943,0.998,15.0
3160,0.992,15.0
2438,0.934,5.0
3322,0.942,10.0
2034,0.958,10.0
3402,0.936,5.0
2863,0.952,5.0
3132,0.984,10.0
2791,0.994,5.0
3484,0.99,15.0
3388,0.946,10.0
2599,0.988,10.0
2663,0.996,20.0
2754,0.99,15.0
2641,0.95,10.0
3306,0.95,10.0
3074,0.994,20.0
2533,0.99,15.0
2915,0.942,5.0
3156,0.99,10.0
3620,0.96,5.0
3490,0.988,10.0
3435,0.958,10.0
3246,0.996,5.0
2249,0.948,5.0
2795,0.984,10.0
2622,0.994,15.0
3837,0.958,10.0
2838,0.95,5.0
3557,0.996,10.0
2695,0.988,15.0
2955,0.96,5.0
3784,0.998,15.0
2961,0.996,15.0
2842,0.988,10.0
2602,0.994,10.0
3359,0.958,5.0
2548,0.994,20.0
2631,0.956,5.0
2786,0.98,10.0
2461,0.99,10.0
3405,0.996,10.0
3052,0.984,10.0
3765,0.956,15.0
3015,0.918,15.0
3302,0.944,5.0
2108,0.988,10.0
2720,0.992,10.0
3670,0.982,10.0
3563,0.952,5.0
2046,0.99,10.0
3465,0.996,15.0
2725,0.95,10.0
3912,0.982,15.0
3741,0.98,10.0
3478,0.952,5.0
3410,0.952,20.0
2293,0.994,20.0
2149,0.93,15.0
3871,0.986,15.0
2414,0.994,15.0
2322,0.95,5.0
3348,0.994,15.0
3726,0.958,15.0
3392,0.962,5.0
3315,0.994,10.0
3458,0.952,20.0
3247,0.998,5.0
3841,0.96,15.0
2750,0.982,10.0
2905,0.974,10.0
2953,0.984,5.0
3282,0.996,15.0
2595,0.988,10.0
3891,0.986,10.0
2818,0.988,15.0
2263,0.994,15.0
3098,0.996,10.0
3222,0.958,10.0
3636,0.982,5.0
3695,0.91,10.0
3928,0.994,15.0
3024,0.996,15.0
3051,0.958,10.0
2253,0.982,10.0
3437,0.956,5.0
3702,0.972,5.0
2572,0.986,5.0
3701,0.944,10.0
3799,0.992,5.0
2674,0.948,20.0
2852,0.996,15.0
3635,0.96,15.0
2665,0.942,5.0
3570,0.962,10.0
2987,0.99,20.0
3733,0.904,5.0
3801,0.984,10.0
2652,0.994,10.0
2542,0.94,10.0
3464,0.986,5.0
2125,0.99,15.0
3463,0.974,15.0
3836,0.988,10.0
2444,0.908,10.0
3993,0.992,15.0
2691,0.994,5.0
2761,0.976,15.0
3659,0.994,5.0
3495,0.97,5.0
3937,0.994,10.0
3144,0.942,5.0
2902,0.982,10.0
2027,0.946,15.0
3712,0.946,10.0
3615,0.996,15.0
2829,0.992,15.0
2341,0.948,5.0
3647,0.986,20.0
2878,0.988,15.0
2272,0.98,10.0
3803,0.958,5.0
2241,0.97,5.0
2388,0.94,5.0
3523,0.976,10.0
2472,0.954,5.0
2638,0.992,20.0
3594,0.988,15.0
3431,0.988,5.0
3235,0.984,5.0
2924,0.96,15.0
2910,0.994,15.0
3633,0.992,10.0
2239,0.988,10.0
2005,0.948,5.0
3863,0.994,15.0
