,0
1026,1.0
1623,0.0
1846,0.0
1977,0.0
1697,0.0
1906,0.0
1336,0.0
1149,0.0
1172,1.0
1724,0.0
1742,0.0
1246,0.0
1804,1.0
1821,1.0
1515,0.0
1808,1.0
1038,0.0
1683,1.0
1351,0.0
1083,0.0
1952,0.0
1575,0.0
1899,1.0
1360,0.0
1074,0.0
1923,1.0
1779,1.0
1493,0.0
1680,0.0
1401,1.0
1202,1.0
1807,0.0
1878,0.0
1133,0.0
1744,0.0
1292,1.0
1791,0.0
1700,0.0
1921,0.0
1785,0.0
1603,0.0
1486,0.0
1176,1.0
1996,0.0
1545,1.0
1188,0.0
1794,1.0
1157,0.0
1142,0.0
1961,0.0
1286,0.0
1838,0.0
1275,0.0
1764,0.0
1108,1.0
1987,1.0
1757,1.0
1786,0.0
1426,0.0
1432,0.0
1406,0.0
1510,0.0
1615,1.0
1840,1.0
1222,0.0
1478,1.0
1253,1.0
1901,0.0
1063,0.0
1359,1.0
1218,0.0
1875,1.0
1453,0.0
1227,1.0
1836,1.0
1763,0.0
1381,1.0
1025,0.0
1278,0.0
1068,0.0
1451,0.0
1482,0.0
1927,0.0
1518,1.0
1582,0.0
1390,1.0
1966,0.0
1533,1.0
1672,1.0
1298,1.0
1567,0.0
1271,0.0
1431,0.0
1792,0.0
1041,0.0
1148,0.0
1657,1.0
1747,1.0
1184,1.0
1000,1.0
