,h_post,h_post_individualized
703,0.50907713,
590,0.5262908,
739,0.5187444,
826,0.51875055,
690,0.5047484,
732,0.5330977,
631,0.53966826,
598,0.51596576,
696,0.5084657,
509,0.5054131,
642,0.5262912,
919,0.5021195,
896,0.53911364,
856,0.5130685,
969,0.5019854,
586,0.5140449,
722,0.56608784,
934,0.50843006,
745,0.5065584,
846,0.52234364,
946,0.5128623,
855,0.5165274,
982,0.5108942,
911,0.5268074,
827,0.5046043,
547,0.5414152,
609,0.5045155,
596,0.5065945,
670,0.62988317,
653,0.5120494,
557,0.5049367,
862,0.5200194,
802,0.5689045,
589,0.51892185,
685,0.5010356,
592,0.50419927,
527,0.523516,
584,0.5180381,
502,0.50789076,
766,0.5278072,
661,0.5118697,
962,0.5025048,
583,0.53895223,
545,0.5143749,
858,0.5219934,
655,0.5220536,
891,0.5248056,
619,0.51018596,
612,0.50109166,
901,0.5310464,
580,0.505553,
762,0.5007214,
602,0.501375,
947,0.5157692,
995,0.5217294,
771,0.5007109,
823,0.5055591,
777,0.5058792,
744,0.5008917,
714,0.5306111,
832,0.5075113,
853,0.4993723,
721,0.50878704,
684,0.50592196,
632,0.5235886,
948,0.5703717,
789,0.50412625,
776,0.5065219,
782,0.5053234,
538,0.52277935,
905,0.57967484,
563,0.5107257,
628,0.5277626,
927,0.5096112,
623,0.52740246,
707,0.5949081,
621,0.5055288,
851,0.5643179,
840,0.50343275,
702,0.5028533,
770,0.52310234,
604,0.5097492,
546,0.5177785,
512,0.50351655,
854,0.5345178,
724,0.55063766,
613,0.50721073,
958,0.5300152,
650,0.51295424,
656,0.5200625,
939,0.5070414,
760,0.5108953,
622,0.50273603,
748,0.5024954,
951,0.5326196,
785,0.50876844,
822,0.5051582,
743,0.5048728,
914,0.5058746,
709,0.51872045,
