,u_x1,u_x2,u_x3,u_y
500,-1.209966,-1.9776225,0.03138238,0.35088527
501,0.49078748,0.29288512,0.043907728,0.0028473139
502,0.30066383,-0.86888397,0.046992473,0.6687578
503,1.6660578,-0.821463,0.037371848,0.4599874
504,0.71108794,-0.06141746,-0.07624503,0.108851194
505,0.22490567,1.5592784,-0.059889097,0.1422292
506,-0.14970124,-0.4749598,-3.181615e-05,0.061706305
507,0.5823439,-0.90556526,0.11346777,0.78228104
508,0.4617411,1.4130375,0.16874386,0.3418393
509,0.39377853,1.5154654,-0.109987535,0.090295434
510,-0.45730823,-1.0928676,-0.11183762,0.09222913
511,-0.47492623,1.0734928,0.13399622,0.47613835
512,1.0238017,-0.17794716,-0.09941041,0.91706395
513,0.20153168,1.0972157,0.011152657,0.08387637
514,0.16058804,-0.27230364,0.008978158,0.0040374994
515,1.4224615,2.321664,0.04266013,0.32101047
516,2.2109718,0.4195982,-0.04623281,0.34704578
517,-2.2686324,0.15186262,0.0891222,0.95298564
518,0.06699271,0.51821226,-0.122771256,0.35265732
519,-0.44796935,-1.1819084,0.049405582,0.16605508
520,0.01586743,1.3931447,0.17946228,0.084356666
521,1.0653567,3.175856,-0.10995793,0.4819975
522,1.0071335,-0.0018901229,-0.010153159,0.78446174
523,0.19068277,-0.020155966,-0.09778005,0.8871517
524,-1.3590367,0.10879743,0.034672927,0.90778923
525,1.1313709,0.6927649,0.003931043,0.91302764
526,0.03762507,1.0763199,0.15336588,0.8059833
527,-0.3566911,-0.14427322,-0.20409624,0.81891143
528,1.190383,3.2296238,0.052554633,0.50928116
529,-0.9907972,-0.19244099,0.04493436,0.22162461
530,0.09760024,-0.66809,0.07429572,0.93591094
531,-0.81129444,-0.42430186,0.08006801,0.59771216
532,-1.5006567,1.2198433,0.053636935,0.500839
533,-0.026760658,1.3785226,0.042812955,0.60338426
534,-0.8144021,0.2790327,-0.043232076,0.69506276
535,-0.4788598,1.1022837,-0.09562745,0.16097307
536,0.038727,-0.90381587,-0.005653863,0.88901067
537,1.1206288,0.9535883,-0.09247931,0.5753685
538,0.5962622,1.0924616,0.27612674,0.1478858
539,-1.630923,0.33889055,-0.012589849,0.5897348
540,-0.11316916,1.6325555,0.07458898,0.20580721
541,1.5397604,0.57377046,0.072469436,0.37459528
542,-0.35308555,0.006007135,-0.09272191,0.539582
543,0.19901106,1.5017997,0.004755173,0.7731172
544,-0.6947568,-1.1484138,0.08303734,0.43349242
545,-0.69871855,0.9591796,0.088257894,0.9384332
546,-0.544895,0.47264627,0.06132434,0.7932857
547,-0.5176623,-0.8912786,-0.030830411,0.3513534
548,-0.47917783,0.5814048,-0.0021628528,0.89131093
549,-0.41462746,0.14947888,0.13039248,0.82978773
550,-1.2207552,1.6696025,-0.07918064,0.2753476
551,-0.7703359,0.67400634,-0.016365161,0.6617737
552,-0.5769479,-0.9451717,0.019147338,0.014782071
553,-0.32974306,0.53522015,-0.05157551,0.93193066
554,0.80337644,1.6695439,0.04153487,0.7100948
555,-0.23255208,1.9225478,0.074611165,0.81713986
556,2.0815642,-0.29913718,-0.054062802,0.32467127
557,1.0052685,1.5204097,-0.12479881,0.82716405
558,-0.23794955,2.0683458,0.05575608,0.5772612
559,1.7148885,0.11662862,-0.015283045,0.16284788
560,0.6151587,-0.0412876,0.085135885,0.60269964
561,-0.1034796,2.2560682,0.037503477,0.1480366
562,-0.7410053,0.6190446,0.0986887,0.52984023
563,-0.38550642,-0.55680394,0.021204254,0.6220521
564,2.0966992,-0.43960482,-0.00013822364,0.34508657
565,-1.2681988,1.0249145,0.0816426,0.21612859
566,0.5739963,0.4251585,0.054311164,0.5799577
567,-0.508425,0.13837284,-0.07285703,0.8432995
568,0.07917503,2.0126836,-0.07917925,0.36662066
569,0.080991656,-1.5867488,-0.17690413,0.64082515
570,-1.423201,-0.10212195,-0.027576853,0.3937893
571,-1.3385044,1.672253,0.03284417,0.3099717
572,-0.3892079,1.6660167,0.032406278,0.9416686
573,-0.6373393,1.122639,0.18132104,0.8826357
574,0.20308073,-0.04379344,-0.25517786,0.6749277
575,-0.47635934,1.5153618,0.0040964796,0.7279186
576,-0.23768829,0.5860679,-0.16044119,0.9798858
577,-0.39389524,-0.10672951,0.044892546,0.35826552
578,0.8562095,1.3280224,-0.049066667,0.2217474
579,0.16012706,0.848216,0.028125007,0.4043231
580,0.19031733,0.8592556,-0.056220055,0.43670857
581,-1.0540975,1.0090313,0.029598797,0.0048071146
582,1.003503,2.4941812,-0.06534253,0.44122267
583,0.25213882,0.13736552,-0.06569518,0.6971749
584,0.95396286,1.3545129,-0.102307044,0.30824912
585,-0.5494156,0.732419,0.038807727,0.3919865
586,-1.0183808,0.9222299,-0.14136846,0.11416495
587,0.47934225,-0.3157754,-0.08217881,0.82603073
588,0.22764634,-1.6614828,-0.15782687,0.018746972
589,0.8586689,2.926849,0.07441553,0.4831916
590,0.10523135,-0.99483013,0.1255512,0.45795786
591,0.05931612,1.4202391,-0.041304316,0.22485816
592,-1.2256384,-1.1794413,0.059267383,0.3295294
593,0.84753793,1.028054,-0.096659265,0.63505876
594,2.008689,0.31363297,0.14300796,0.30191588
595,0.5796893,0.50020504,-0.13628198,0.6331934
596,1.6338193,0.14564398,0.05279709,0.34071565
597,-0.5683999,1.9314636,0.019920034,0.12983668
598,-1.3437331,1.2509949,-0.03135132,0.9845879
599,-0.17366251,-0.82494175,-0.116647124,0.05802667
600,-0.8122108,-0.14638072,0.18610749,0.47161973
601,-0.91527736,0.2611137,0.063820444,0.560776
