,u_x1,u_x2,u_y,u_x3
200,0.48375636,0.2706049,0.8587136,-0.72803426
201,1.5109662,1.5735832,0.41339338,0.5947699
202,-1.1321349,-0.77349734,0.62629926,-0.612578
203,-1.844687,0.32963845,0.762601,-0.06295395
204,-0.5942637,0.81813693,0.8969939,-1.7645882
205,-1.7190855,0.89358246,0.30888665,0.3954462
206,0.3428063,-0.8096183,0.6874807,1.1746366
207,2.228476,-0.5998697,0.8535255,0.7537721
208,0.18273807,0.22651614,0.91454077,-0.036405522
209,-0.11420074,-0.51739097,0.37330294,2.5143511
210,-1.152624,-0.11326661,0.6009196,-0.6850522
211,-0.74123925,-1.2632002,0.39208436,0.44088906
212,0.43723726,-0.0941515,0.9994086,-0.45566568
213,-0.4079264,-1.478641,0.46267116,-0.46550098
214,0.07485574,0.7972813,0.82971036,1.0358049
215,-0.22619654,0.3306369,0.38117278,-0.94756585
216,0.5370602,0.92767173,0.25010014,-0.41618553
217,-0.604373,0.83930564,0.2415235,-0.94846416
218,0.16774057,-1.9606802,0.41480982,0.10503934
219,1.0399837,-0.4002686,0.9929434,-1.4948839
220,-0.32510012,-0.56712586,0.49788952,1.3166592
221,1.9665691,-1.1398832,0.41863406,-1.7112405
222,0.98052263,-0.5554288,0.025279164,0.95185876
223,-0.73852515,0.92932445,0.91696703,-0.6649323
224,-0.34446713,0.47055283,0.21949029,0.7407251
225,0.6635726,0.81315935,0.8205354,-0.043117706
226,0.03320344,0.81041163,0.48815608,0.92535156
227,2.3383136,-0.26473013,0.5123011,-0.2814293
228,-0.85251784,-0.82192886,0.5004264,0.1473049
229,-0.40571302,-1.5585103,0.77010477,-0.05444281
230,0.44945925,2.1245937,0.422212,-0.031610977
231,-0.6006307,-1.2680786,0.7976756,-0.7653062
232,0.90511787,-1.3586868,0.81369364,-0.41073507
233,0.7200273,-0.4668374,0.10040903,-1.7640413
234,-0.81058115,0.6852134,0.8852258,-0.7860709
235,-2.3870373,1.220454,0.23095214,-1.0943176
236,0.35109422,0.7071696,0.8630245,-1.1587533
237,-1.0795611,-0.33908653,0.6191807,0.21450086
238,-0.76438344,0.054078467,0.5716616,1.3431677
239,2.2116404,-0.7717293,0.87525856,-0.4209825
240,0.36125475,-1.2574797,0.6934484,-2.1593282
241,-1.7296964,-0.40512776,0.08598721,0.15785383
242,0.45116434,1.3241044,0.011098385,0.70314145
243,-0.77085304,0.23710999,0.97439945,-1.1935844
244,0.07327277,0.0988319,0.0036709309,-0.8433846
245,0.31443718,1.320844,0.52292347,-1.8074957
246,0.108800136,-0.56071866,0.87372005,0.5150472
247,-0.42022452,-0.1803493,0.60183096,-0.21303171
248,-0.8674451,0.6910451,0.7366637,0.45646456
249,0.14653619,-0.46474153,0.037376046,0.25343612
250,-0.16513994,-0.24128334,0.5948328,2.3983698
251,0.6763667,-0.23620576,0.82040596,-0.67321247
252,0.6094197,-1.156341,0.92867136,-1.1585141
253,-1.2828622,0.8246078,0.5259397,-0.82637256
254,-0.3297932,0.26504716,0.7005596,-0.8478844
255,0.6723078,0.7523278,0.50138557,0.3072331
256,0.5618067,-1.4785743,0.083128214,1.442761
257,0.7294923,-0.69708395,0.90317464,-0.32139537
258,0.76573217,1.435887,0.7569692,-0.03410831
259,-0.017809846,0.6805166,0.75886285,-0.6139479
260,0.4964701,-0.87263954,0.2468028,0.61432487
261,0.3509096,0.05383129,0.8633485,-2.170528
262,-0.47382033,-1.7059582,0.34684682,0.20255366
263,-0.4191118,1.9273773,0.92764056,0.3136596
264,0.39836177,1.8239458,0.38824165,-0.4616808
265,-0.05242114,-2.0025938,0.6798518,-0.7805661
266,-0.9397088,-0.97504246,0.9216064,0.047581937
267,1.0783838,0.9299676,0.6519171,0.49532694
268,-0.7978597,-0.07081149,0.6043874,-1.1884798
269,-0.49400878,0.7196277,0.8347256,0.6381
270,-1.586297,0.42739964,0.69454074,0.9161324
271,0.8023907,1.0418438,0.25177705,-0.8976641
272,0.26871184,-0.92776215,0.79262626,-1.0202812
273,0.70840526,-0.21488874,0.9551631,-1.3191733
274,1.0496044,2.6097872,0.55027294,1.8993102
275,-0.80449617,-1.4350896,0.07874477,-1.042876
276,1.3591596,0.4472006,0.34460294,0.6747825
277,1.4080986,-0.10259942,0.32332623,-1.7898468
278,-0.36758688,-1.0863773,0.2812661,-0.8581107
279,0.66250825,-1.0414065,0.045455694,-0.6460659
280,-1.6565322,0.14863598,0.6456423,0.05749594
281,1.0421745,0.0967668,0.28161108,-0.49531227
282,-0.48602712,-0.0831748,0.1464181,-0.8748395
283,-0.8398227,-1.103627,0.5926908,-0.85736865
284,-0.34460604,0.38860473,0.20427227,-0.6379218
285,-1.0062464,0.40117186,0.51673925,0.09135651
286,-0.5686935,0.027329657,0.10288775,0.3292637
287,0.9001135,-0.27732798,0.057141185,-0.03917182
288,1.9664576,0.48085013,0.7232568,0.011752675
289,-0.23769197,2.3987675,0.04137671,-0.0040386976
290,0.14629121,-0.6616472,0.81638396,1.0641415
291,0.33465683,-1.7245498,0.9044601,-0.1651154
292,-0.5987808,1.1497966,0.6351882,-0.0099589415
293,1.2783685,-1.3525373,0.082181215,0.1361408
294,0.80158365,-0.08292443,0.5534588,0.6990262
295,0.49871606,-0.67987436,0.9153969,-1.2012761
296,0.96785414,-0.94993734,0.93176067,0.58981466
297,1.0243737,-1.7678623,0.40322244,-1.0536321
298,-0.5386226,0.30357414,0.043235064,-0.89854753
299,1.1663063,-0.069406,0.8920293,0.4233886
300,-0.4608127,1.1156174,0.12571931,0.41163984
301,-0.25527763,0.682474,0.95785105,-2.0379853
302,-0.096987315,-0.510191,0.11460531,-0.8206092
303,-1.2159648,-0.16729829,0.8187612,-0.31530902
304,0.4049272,-2.7183971,0.81608105,2.0943336
305,-1.3391583,-0.60363287,0.0061604977,-1.6878324
306,-0.99967957,1.4244554,0.04693532,-1.6632743
307,0.26751748,0.56344175,0.14267755,1.0918361
308,-0.06899086,0.9760796,0.7480478,0.41449255
309,1.1030533,0.85495436,0.1337341,0.36908525
310,0.35050473,1.4395787,0.50577104,-0.45781323
311,0.6357086,-0.6805421,0.85449636,0.7298694
312,-0.37648982,-0.4777187,0.8042904,-0.28870526
313,-0.46641093,1.1716765,0.06065166,0.75509346
314,0.21864066,0.36789045,0.40656984,-0.2567084
315,-0.99853116,-0.14850016,0.9862522,-1.0281776
316,1.3545369,-1.0648912,0.55046296,-0.08269086
317,-0.6917117,0.36891347,0.22905314,0.16692695
318,0.2068824,-0.32242602,0.9367788,-0.25288215
319,-1.5118251,-0.5981682,0.38100576,-1.0281367
320,1.0948983,-0.58415306,0.010296583,1.1271305
321,0.46910134,-2.4196837,0.43740726,-1.1034715
322,0.5536734,0.003763339,0.16384375,0.5421491
323,-0.65712863,0.43686545,0.42404985,0.20680057
324,1.826706,1.1295656,0.10438943,-1.350905
325,-1.7663801,-0.40433708,0.12659657,-0.15891151
326,0.8852115,-0.7569738,0.06944096,-0.21281438
327,0.018490503,-1.2664878,0.9766226,-2.0306687
328,-0.077103764,-1.4916111,0.46065068,-1.406034
329,-0.75011384,-1.8130903,0.17578435,1.0874693
330,-1.0095925,0.32656205,0.24554896,-0.3426283
331,1.1381211,-0.78692377,0.35380816,-1.614541
332,3.2234294,0.5498453,0.9462286,1.217972
333,-2.4855804,0.56150156,0.4814974,0.28876522
334,0.29408786,1.419028,0.7478341,0.19796939
335,0.13035662,1.0082694,0.9558958,-1.4499153
336,0.25441748,1.0548152,0.20225656,-0.4742731
337,-1.3742219,-2.8555763,0.003903389,-0.6080446
338,0.0908413,-1.876374,0.25048697,0.15725085
339,-0.2630414,1.3267852,0.6501776,-0.30788612
340,-2.1405003,1.2510704,0.25495207,0.6866636
341,0.07242787,-2.0482233,0.78464293,-2.447776
342,-0.5490347,-0.035036683,0.99820566,-0.039173916
343,-0.3615417,-2.0893366,0.042606115,0.7390283
344,-0.21841405,-0.068452016,0.94101787,-1.9872249
345,1.0244515,1.6335446,0.89596736,0.0066675465
346,1.4546819,-1.1320499,0.97605336,-0.40205273
347,-0.4521933,0.7864826,0.71163416,0.7432629
348,-1.4762816,0.6680126,0.20108974,-0.46865854
349,0.38435805,1.6861407,0.2652707,0.7700358
350,-1.0176293,0.6194747,0.46925747,-0.943264
351,0.91272944,-1.9824392,0.4768597,-1.1586877
352,-0.31524464,0.9516223,0.5957321,1.9628817
353,-0.3337571,0.3143885,0.6711538,1.23557
354,0.49446473,-0.34467864,0.9220611,0.074068874
355,0.9504984,0.18845944,0.5930424,1.3987927
356,1.6097395,0.37385914,0.35722792,0.44615397
357,-0.03738301,2.25544,0.4392705,-0.28276727
358,0.6083371,0.24133548,0.8961673,0.76214355
359,-1.5323565,-1.5697286,0.22617137,0.8223966
360,-0.8775182,0.50004333,0.20721078,0.010958677
361,-0.7441038,1.4754715,0.77288735,0.33168957
362,1.3146136,-0.5146082,0.065523386,0.16152343
363,0.3933197,-0.1909577,0.12489939,0.42750868
364,0.47896987,-0.2803345,0.67431283,-1.0412637
365,0.16657941,0.3313319,0.43714726,-1.7777451
366,-0.51651293,-0.8321183,0.8873086,-2.0754886
367,-3.0692356,-0.8780953,0.57720697,-0.6220045
368,0.7316802,0.49519554,0.50669885,-0.21198092
369,0.35941404,-0.80027187,0.5110645,0.08072903
370,0.8301591,0.11031101,0.48582733,2.4131026
371,-0.17170894,0.42470545,0.9678118,-0.17505053
372,0.4391901,-0.482459,0.23971415,-1.0258971
373,-0.023406617,0.5289312,0.44022465,0.17731164
374,-0.24820583,-1.7785755,0.5421363,-0.053073164
375,0.60973275,-1.0043104,0.14376664,-0.90355754
376,-0.10017587,-0.3914671,0.63190925,2.4659038
377,-0.91546863,-1.8317285,0.9663404,-0.68542933
378,-0.037271474,0.49995628,0.040219665,-0.6336609
379,-0.37974495,-0.29801518,0.5224298,-0.25559127
380,-1.3662577,-1.0637935,0.55395365,-1.0166668
381,0.51390857,-0.78144985,0.59437215,0.30824602
382,0.5366816,-1.776484,0.5225183,-0.9473557
383,-0.47607315,1.2439342,0.24242556,-1.1810232
384,-1.0406991,0.6151378,0.2111932,-1.3200328
385,-0.12548286,-2.3571608,0.04296398,0.0336842
386,0.4623256,-0.5685808,0.73737776,-0.13450858
387,-0.037282836,1.3245339,0.102396846,-0.37170517
388,1.0307053,-0.36474496,0.8070377,0.37456995
389,-0.43699774,-1.1898516,0.43986404,-0.74052566
