r_type,t_type,x1_mean,x2_mean,x3_mean,causes_mean,non-causes_mean,x1_std,x2_std,x3_std,causes_std,non-causes_std,gamma
individualized,acceptance,0.31905982905982905,0.12799145299145298,-0.04935897435897436,0.3976923076923076,0.0,0.12893830951903365,0.07140028164618165,0.05759193547898566,0.10797155492647721,0.0,0.75
individualized,acceptance,0.31905982905982905,0.12799145299145298,-0.04935897435897436,0.3976923076923076,0.0,0.12893830951903365,0.07140028164618165,0.05759193547898566,0.10797155492647721,0.0,0.9499999999999998
subpopulation,acceptance,0.3662048368298369,0.18427811771561772,-0.0649045745920746,0.48557837995338,0.0,0.19489240128126545,0.06313835515000818,0.043808963780668495,0.1418654534824802,0.0,0.75
subpopulation,acceptance,0.3783755097480588,0.17537428076643766,-0.06559549745824256,0.48815429305625385,0.0,0.1817336006030694,0.05005758822214927,0.0563246755909565,0.17529632416721178,0.0,0.9499999999999998
individualized,counterfactual,0.3232696566998893,0.1751507321274763,-0.06460409745293466,0.43381629137443095,0.0,0.12525754319070875,0.09319745333215199,0.043301356482718746,0.16059949322134362,0.0,0.75
individualized,counterfactual,0.3232696566998893,0.1751507321274763,-0.06460409745293466,0.43381629137443095,0.0,0.12525754319070875,0.09319745333215199,0.043301356482718746,0.16059949322134362,0.0,0.9499999999999998
subpopulation,counterfactual,0.3232696566998893,0.1751507321274763,-0.06460409745293466,0.43381629137443095,0.0,0.12525754319070875,0.09319745333215199,0.043301356482718746,0.16059949322134362,0.0,0.75
subpopulation,counterfactual,0.3232696566998893,0.1751507321274763,-0.06460409745293466,0.43381629137443095,0.0,0.12525754319070875,0.09319745333215199,0.043301356482718746,0.16059949322134362,0.0,0.9499999999999998
individualized,improvement,0.8166528720996039,0.9211628702131675,0.06584311922278814,1.8036588615355595,0.0,0.0258089385016217,0.1400248533496655,0.01152338155956229,0.12748401345956786,0.0,0.75
individualized,improvement,1.409835051546392,1.1642852233676977,0.07669072164948454,2.650810996563574,0.0,0.028442004207834923,0.08949996679948219,0.008589633557673886,0.05796394143864868,0.0,0.9499999999999998
subpopulation,improvement,0.9279033383644125,0.9153021893308665,0.06367147053572876,1.9068769982310076,0.0,0.05212896203486823,0.13091021683197135,0.003649316935053735,0.07610924342758177,0.0,0.75
subpopulation,improvement,1.5189415807560138,1.206295532646048,0.12038487972508592,2.845621993127148,0.0,0.12005904875051213,0.1956312124815085,0.038340190015233686,0.09910182105102296,0.0,0.9499999999999998
