,h_post,h_post_individualized
1752,0.7283896,
1025,0.5760754,
1333,0.6950105,
1839,0.61813676,
1118,0.6425226,
1107,0.51959777,
1451,0.5850985,
1804,0.50864756,
1748,0.5469348,
1788,0.5078063,
1263,0.7283896,
1380,0.5828888,
1376,0.5850723,
1305,0.7283896,
1661,0.72077197,
1978,0.55348617,
1846,0.5581415,
1791,0.69604164,
1890,0.60354125,
1697,0.72977275,
1276,0.5808077,
1613,0.5648754,
1253,0.7283896,
1016,0.69673514,
1759,0.5269625,
1538,0.7283896,
1980,0.7014453,
1357,0.6040629,
1260,0.7283896,
1379,0.34012318,
1744,0.508059,
1862,0.7178697,
1234,0.5196876,
1767,0.5625095,
1541,0.5238514,
1671,0.66215724,
1917,0.54064053,
1525,0.5055236,
1942,0.55272615,
1184,0.5761703,
1100,0.61651576,
1885,0.55632144,
1336,0.51950693,
1876,0.5149675,
1952,0.5562165,
1478,0.5780761,
1359,0.7283896,
1673,0.5339701,
1675,0.7128294,
1792,0.5175285,
1023,0.7011627,
1603,0.34438282,
1493,0.5581451,
1004,0.6426521,
1431,0.54619604,
1537,0.5693781,
1761,0.73969406,
1351,0.7283896,
1304,0.58124644,
1496,0.5619771,
1790,0.52974224,
1148,0.6159324,
1220,0.56796163,
1257,0.6205417,
1335,0.7551287,
1554,0.528606,
1097,0.70803714,
1454,0.6646154,
1436,0.7283896,
1127,0.6059257,
1491,0.51148474,
1028,0.5180801,
1676,0.7123633,
1668,0.71249676,
1171,0.7308375,
1104,0.63854814,
1068,0.5827143,
1802,0.6053027,
1113,0.5746328,
1444,0.7283896,
1038,0.7283896,
1938,0.50269574,
1211,0.5381655,
1041,0.5638235,
1421,0.57718015,
1390,0.52500534,
1344,0.55357754,
1468,0.51979345,
1223,0.58999985,
1730,0.5178022,
1954,0.57537705,
1925,0.6261243,
1632,0.7283896,
1238,0.5863398,
1365,0.6870396,
1636,0.69063365,
1231,0.5041362,
1567,0.63400894,
1340,0.7283896,
1863,0.64902675,
