,0
893,0.0
880,0.0
923,0.0
964,1.0
883,0.0
901,0.0
555,0.0
702,0.0
641,0.0
521,0.0
692,0.0
581,0.0
953,1.0
834,0.0
966,0.0
558,0.0
832,0.0
548,0.0
713,1.0
960,1.0
755,0.0
867,0.0
775,0.0
638,0.0
977,0.0
533,0.0
668,0.0
914,0.0
728,0.0
912,0.0
598,0.0
790,0.0
556,0.0
860,0.0
762,0.0
639,1.0
773,0.0
520,1.0
510,1.0
722,1.0
957,0.0
736,1.0
626,1.0
724,1.0
511,0.0
938,0.0
623,1.0
831,0.0
660,0.0
727,0.0
944,0.0
838,0.0
690,1.0
776,0.0
967,1.0
812,0.0
746,0.0
663,0.0
820,0.0
758,0.0
676,1.0
973,0.0
576,0.0
784,0.0
887,1.0
513,0.0
735,0.0
600,1.0
573,0.0
643,0.0
766,1.0
851,1.0
613,0.0
781,0.0
763,0.0
874,0.0
625,0.0
937,0.0
679,0.0
578,1.0
616,0.0
694,0.0
509,0.0
994,0.0
701,0.0
596,0.0
965,0.0
532,0.0
508,0.0
739,0.0
572,1.0
951,0.0
710,0.0
837,0.0
636,1.0
777,0.0
683,0.0
897,1.0
516,1.0
846,0.0
