,years_experience,degree,nr_commits,nr_languages,nr_stars
2119,3.0,1.0,3033.0,2.0,13.0
3857,2.0,2.0,2024.0,3.0,17.0
2873,2.0,2.0,2022.0,1.0,14.0
3748,1.0,3.0,1014.0,8.0,11.0
3179,1.0,3.0,1012.0,2.0,14.0
3757,2.0,2.0,2025.0,5.0,13.0
3873,4.0,1.0,4046.0,10.0,11.0
3916,4.0,1.0,4048.0,5.0,13.0
2717,3.0,1.0,3033.0,4.0,13.0
2309,1.0,3.0,1018.0,7.0,12.0
2410,2.0,2.0,2024.0,2.0,14.0
3287,3.0,1.0,3035.0,14.0,15.0
2751,3.0,1.0,3037.0,6.0,13.0
2262,1.0,3.0,1013.0,4.0,11.0
3399,2.0,2.0,2022.0,14.0,10.0
3534,3.0,1.0,3033.0,4.0,10.0
3954,1.0,3.0,1014.0,1.0,13.0
3949,4.0,1.0,4042.0,6.0,15.0
3299,1.0,3.0,1015.0,5.0,20.0
2068,5.0,0.0,5054.0,7.0,18.0
2059,1.0,3.0,1013.0,1.0,13.0
2686,1.0,3.0,1013.0,5.0,14.0
2900,5.0,0.0,5056.0,7.0,15.0
2846,3.0,1.0,3032.0,5.0,16.0
2778,2.0,2.0,2020.0,7.0,15.0
2906,5.0,0.0,5054.0,11.0,11.0
2075,2.0,2.0,2024.0,7.0,15.0
3654,4.0,1.0,4043.0,1.0,13.0
2339,3.0,2.0,3035.0,3.0,12.0
3195,4.0,1.0,4041.0,9.0,11.0
2048,2.0,2.0,2022.0,3.0,18.0
2253,4.0,1.0,4042.0,15.0,12.0
2978,3.0,1.0,3036.0,3.0,17.0
3220,1.0,3.0,1013.0,6.0,11.0
2813,4.0,1.0,4043.0,3.0,12.0
3723,1.0,3.0,1018.0,10.0,12.0
2705,1.0,3.0,1015.0,2.0,16.0
3997,2.0,2.0,2022.0,3.0,15.0
2084,1.0,3.0,1014.0,4.0,15.0
3816,1.0,3.0,1013.0,18.0,14.0
3453,4.0,1.0,4046.0,1.0,16.0
2122,3.0,1.0,3033.0,2.0,13.0
3413,5.0,0.0,5052.0,4.0,13.0
2585,3.0,1.0,3036.0,5.0,13.0
2053,2.0,2.0,2023.0,18.0,14.0
3305,3.0,2.0,3032.0,3.0,16.0
3078,2.0,2.0,2022.0,4.0,18.0
3112,1.0,3.0,1012.0,7.0,13.0
3510,2.0,2.0,2021.0,3.0,13.0
3483,1.0,3.0,1016.0,4.0,12.0
2323,3.0,1.0,3033.0,11.0,16.0
2885,1.0,3.0,1014.0,4.0,15.0
3095,2.0,2.0,2024.0,9.0,18.0
3530,2.0,2.0,2026.0,12.0,10.0
2968,2.0,2.0,2026.0,14.0,21.0
2044,3.0,1.0,3033.0,7.0,10.0
3447,1.0,3.0,1012.0,7.0,12.0
3290,3.0,1.0,3035.0,10.0,14.0
3258,2.0,2.0,2026.0,3.0,18.0
3004,1.0,3.0,1016.0,5.0,10.0
3098,2.0,2.0,2027.0,10.0,11.0
3374,1.0,3.0,1015.0,14.0,17.0
3023,1.0,3.0,1014.0,9.0,14.0
2414,1.0,3.0,1014.0,4.0,16.0
2591,4.0,1.0,4043.0,3.0,14.0
3728,3.0,2.0,3037.0,4.0,15.0
2668,0.0,3.0,3.0,3.0,22.0
2234,1.0,3.0,1014.0,9.0,14.0
3828,4.0,1.0,4042.0,5.0,17.0
2041,2.0,2.0,2023.0,2.0,12.0
3039,1.0,3.0,1012.0,1.0,12.0
3678,1.0,3.0,1015.0,8.0,13.0
2004,3.0,1.0,34.0,8.0,2.0
2151,3.0,1.0,3032.0,7.0,17.0
3301,1.0,3.0,1016.0,4.0,13.0
2792,1.0,3.0,1012.0,5.0,14.0
2337,1.0,3.0,18.0,6.0,1.0
3297,1.0,3.0,1012.0,3.0,12.0
3356,1.0,3.0,1012.0,10.0,23.0
3268,1.0,3.0,1013.0,1.0,11.0
3601,2.0,2.0,2024.0,5.0,15.0
2417,2.0,2.0,2024.0,1.0,13.0
2498,2.0,2.0,2027.0,3.0,14.0
2753,4.0,1.0,4045.0,4.0,18.0
3956,1.0,3.0,1012.0,7.0,11.0
2226,2.0,2.0,2022.0,1.0,19.0
3426,4.0,1.0,4043.0,12.0,13.0
2027,1.0,3.0,1014.0,3.0,10.0
3252,3.0,1.0,3036.0,17.0,12.0
2326,3.0,1.0,3031.0,8.0,16.0
3401,3.0,1.0,3036.0,6.0,13.0
3740,3.0,1.0,3034.0,3.0,11.0
3028,1.0,3.0,1015.0,3.0,13.0
2853,1.0,3.0,1015.0,11.0,11.0
3370,2.0,2.0,2020.0,5.0,12.0
3446,2.0,2.0,2023.0,2.0,12.0
2037,1.0,3.0,1011.0,8.0,14.0
3918,1.0,3.0,1012.0,1.0,14.0
3955,3.0,1.0,3034.0,4.0,11.0
3617,4.0,1.0,4046.0,8.0,17.0
2346,1.0,3.0,1012.0,8.0,12.0
3375,4.0,1.0,4042.0,7.0,13.0
3091,1.0,3.0,1020.0,4.0,12.0
3014,1.0,3.0,1015.0,1.0,17.0
3312,4.0,1.0,4046.0,5.0,16.0
2570,1.0,3.0,13.0,4.0,2.0
3611,2.0,2.0,2021.0,16.0,14.0
2117,2.0,2.0,2023.0,3.0,12.0
3468,1.0,3.0,1012.0,4.0,12.0
2812,1.0,3.0,1016.0,3.0,12.0
2755,3.0,1.0,3037.0,8.0,15.0
2896,2.0,2.0,2023.0,4.0,12.0
3529,2.0,2.0,24.0,7.0,8.0
2658,1.0,3.0,1013.0,6.0,16.0
3041,2.0,2.0,2024.0,9.0,19.0
3867,1.0,3.0,1013.0,3.0,15.0
2296,3.0,2.0,3035.0,1.0,13.0
2568,1.0,3.0,1015.0,8.0,12.0
3558,2.0,2.0,2025.0,13.0,10.0
2009,2.0,2.0,25.0,8.0,2.0
2471,1.0,3.0,1012.0,4.0,13.0
2909,1.0,3.0,1015.0,8.0,14.0
2091,1.0,3.0,1018.0,4.0,12.0
3178,1.0,3.0,1013.0,8.0,23.0
2252,1.0,3.0,1013.0,4.0,13.0
2918,3.0,1.0,3036.0,2.0,13.0
3878,3.0,1.0,3037.0,11.0,11.0
2831,4.0,3.0,4046.0,4.0,13.0
3412,3.0,1.0,3035.0,2.0,11.0
3240,4.0,1.0,4043.0,7.0,15.0
2827,3.0,2.0,3035.0,1.0,12.0
2544,1.0,3.0,1018.0,1.0,11.0
2963,2.0,2.0,2023.0,2.0,12.0
2641,1.0,3.0,1014.0,10.0,13.0
