,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,0.0,3.0,0.35410058,3.0,1.0,5.0
2001,3.0,2.0,0.7263732,5.0,2.0,4.0
2002,5.0,2.0,0.5635606,2.0,6.0,3.0
2003,1.0,0.0,0.11852872,4.0,6.0,4.0
2004,2.0,0.0,0.955716,4.0,8.0,2.0
2005,2.0,0.0,0.458534,3.0,4.0,2.0
2006,1.0,2.0,0.7145221,4.0,0.0,5.0
2007,3.0,3.0,0.6904197,0.0,1.0,1.0
2008,1.0,1.0,0.7570909,1.0,1.0,20.0
2009,1.0,0.0,0.9965495,5.0,8.0,2.0
2010,4.0,0.0,0.8873155,3.0,1.0,5.0
2011,1.0,2.0,0.4323331,8.0,1.0,0.0
2012,1.0,2.0,0.4196577,2.0,3.0,4.0
2013,6.0,2.0,0.049723268,8.0,5.0,4.0
2014,7.0,0.0,0.26984608,2.0,8.0,11.0
2015,3.0,2.0,0.41855788,4.0,2.0,6.0
2016,3.0,3.0,0.4726088,3.0,3.0,3.0
2017,0.0,1.0,0.82017064,7.0,0.0,4.0
2018,1.0,0.0,0.13503933,3.0,5.0,7.0
2019,4.0,1.0,0.7630216,6.0,3.0,5.0
2020,3.0,0.0,0.555778,1.0,2.0,2.0
2021,0.0,2.0,0.3840232,5.0,6.0,2.0
2022,3.0,2.0,0.5163399,4.0,9.0,4.0
2023,3.0,1.0,0.35648227,1.0,16.0,2.0
2024,3.0,2.0,0.9769819,7.0,3.0,1.0
2025,7.0,0.0,0.051490307,6.0,3.0,1.0
2026,0.0,2.0,0.8811817,1.0,7.0,1.0
2027,0.0,0.0,0.5817853,4.0,2.0,0.0
2028,1.0,2.0,0.26911795,7.0,3.0,10.0
2029,2.0,0.0,0.6902362,7.0,1.0,11.0
2030,3.0,0.0,0.04283619,7.0,1.0,7.0
2031,9.0,2.0,0.5338825,4.0,5.0,9.0
2032,5.0,3.0,0.49235582,4.0,9.0,3.0
