,years_experience,degree,nr_commits,nr_languages,nr_stars
2763,2.0,1.0,26.0,2.0,6.0
3300,2.0,0.0,22.0,4.0,3.0
2311,0.0,2.0,4.0,7.0,0.0
3073,0.0,0.0,2.0,1.0,3.0
3079,2.0,0.0,25.0,3.0,3.0
3929,1.0,0.0,20.0,8.0,2.0
2946,2.0,0.0,27.0,3.0,13.0
2585,3.0,0.0,35.0,6.0,1.0
2926,1.0,1.0,12.0,1.0,4.0
2489,1.0,0.0,12.0,7.0,4.0
2309,1.0,0.0,14.0,0.0,7.0
2884,1.0,2.0,13.0,3.0,2.0
2503,2.0,0.0,25.0,5.0,13.0
2043,2.0,0.0,26.0,4.0,3.0
3608,1.0,1.0,16.0,4.0,5.0
2701,2.0,1.0,21.0,1.0,4.0
2328,1.0,0.0,18.0,6.0,4.0
3897,1.0,0.0,14.0,3.0,2.0
3878,2.0,0.0,27.0,0.0,6.0
2612,1.0,0.0,14.0,3.0,0.0
3309,0.0,2.0,4.0,14.0,6.0
3056,1.0,0.0,13.0,4.0,0.0
2293,0.0,1.0,9.0,2.0,1.0
3319,4.0,0.0,42.0,1.0,1.0
3664,2.0,0.0,24.0,1.0,4.0
3328,3.0,0.0,33.0,3.0,3.0
3783,1.0,1.0,14.0,6.0,3.0
2404,2.0,0.0,26.0,9.0,5.0
3932,0.0,0.0,0.0,4.0,4.0
3732,0.0,0.0,6.0,4.0,9.0
3662,1.0,0.0,14.0,6.0,3.0
3228,1.0,0.0,12.0,4.0,10.0
3041,0.0,0.0,1.0,2.0,4.0
3505,2.0,0.0,25.0,0.0,5.0
3368,2.0,1.0,26.0,3.0,3.0
2960,3.0,0.0,32.0,1.0,3.0
2296,3.0,0.0,34.0,7.0,3.0
2388,0.0,0.0,8.0,0.0,5.0
3539,3.0,0.0,33.0,5.0,2.0
3203,0.0,0.0,8.0,1.0,2.0
2090,2.0,0.0,25.0,2.0,5.0
3806,1.0,0.0,12.0,0.0,3.0
3357,0.0,0.0,5.0,2.0,4.0
2372,2.0,0.0,22.0,2.0,3.0
2541,2.0,0.0,23.0,1.0,3.0
2005,0.0,1.0,5.0,1.0,1.0
2822,0.0,1.0,0.0,11.0,12.0
2298,0.0,1.0,5.0,10.0,6.0
2950,1.0,2.0,12.0,2.0,1.0
2695,1.0,0.0,19.0,0.0,0.0
3751,3.0,0.0,32.0,8.0,4.0
3510,1.0,0.0,14.0,1.0,9.0
3100,0.0,0.0,4.0,3.0,0.0
3341,3.0,0.0,33.0,4.0,4.0
3609,2.0,1.0,24.0,0.0,1.0
3268,1.0,0.0,17.0,10.0,1.0
3196,1.0,2.0,17.0,2.0,7.0
2187,1.0,0.0,20.0,0.0,0.0
2549,2.0,0.0,26.0,0.0,3.0
2652,4.0,0.0,42.0,6.0,3.0
