,y_hat
2763,False
3300,False
2311,False
3073,False
3079,False
3929,False
2946,False
2585,False
2926,False
2489,False
2309,False
2884,False
2503,False
2043,False
3608,False
2701,False
2328,False
3897,False
3878,False
2612,False
3309,False
3056,False
2293,False
3319,False
3664,False
3328,False
3783,False
2404,False
3932,False
3732,False
3662,False
3228,False
3041,False
3505,False
3368,False
2960,False
2296,False
2388,False
3539,False
3203,False
2090,False
3806,False
3357,False
2372,False
2541,False
2005,False
2822,False
2298,False
2950,False
2695,False
3751,False
3510,False
3100,False
3341,False
3609,False
3268,False
3196,False
2187,False
2549,False
2652,False
3868,False
3894,False
2022,False
2157,False
2259,False
3701,False
2430,False
2303,False
3768,False
2787,False
3030,False
2269,False
3527,False
3103,False
2639,False
3296,False
3976,False
2096,False
2858,False
3641,False
2803,False
3704,False
3211,False
3051,False
3059,False
2003,False
2593,False
2260,False
3195,False
3779,False
2479,False
2921,False
2647,False
2397,False
3983,False
3340,False
2784,False
3133,False
2709,False
3078,False
2597,False
2322,False
2534,False
2486,False
3614,False
3648,False
2603,False
2691,False
3111,False
2552,False
2868,False
3869,False
3827,False
3997,False
3989,False
2040,False
2141,False
2846,False
2586,False
2700,False
2598,False
3628,False
3009,False
2820,False
2297,False
2952,False
2996,False
2769,False
2942,False
2066,False
2283,False
3889,False
3656,False
2367,False
3367,False
3808,False
2437,False
2294,False
2945,False
2978,False
2117,False
3418,False
3956,False
3329,False
3089,False
2618,False
2956,False
3068,False
2551,False
2703,False
2788,False
3168,False
2103,False
2378,False
2949,False
3814,False
3465,False
3039,False
3514,False
2779,False
3621,False
2736,False
2330,False
3239,False
3722,False
3336,False
3383,False
2057,False
2529,False
2664,False
3015,False
3855,False
3410,False
3974,False
3145,False
3214,False
3128,False
3403,False
2938,False
2936,False
3589,False
3270,False
3396,False
2201,False
2704,False
3851,False
3498,False
3718,False
2828,False
3926,False
2985,False
2109,False
3295,False
2792,False
3097,False
3147,False
3958,False
2771,False
3428,False
2757,False
