,x1,x2
647,2.7,3.0
790,1.9,1.8
758,1.7,2.8
823,5.2,0.0
609,3.8,4.0
511,1.0,1.7
910,2.6,0.0
884,2.6,0.0
955,2.3,2.7
586,1.9,0.0
777,1.7,-0.0
582,3.6,3.8
840,2.3,1.7
793,1.9,0.0
971,1.9,0.0
654,2.3,0.0
754,2.5,-0.0
601,2.0,0.0
625,1.6,-0.0
529,2.6,2.2
782,1.6,2.8
694,1.3,2.7
852,3.2,0.0
746,2.7,0.0
828,2.9,-0.0
841,1.9,0.0
829,2.9,3.5
825,2.3,-0.0
702,2.3,-0.0
649,1.9,2.5
571,3.3,0.0
506,2.4,3.0
574,1.8,-0.0
714,2.2,0.0
995,2.7,-0.0
846,1.9,0.0
641,2.5,0.0
715,0.9,4.9
859,2.0,3.0
608,2.1,1.8
700,1.6,0.0
774,3.6,-0.0
964,1.7,-0.0
512,2.3,0.0
612,1.9,0.0
738,2.3,-0.0
830,1.0,2.1
661,2.0,-0.0
681,2.9,0.0
865,2.6,-0.0
713,1.9,2.3
538,1.9,0.0
689,1.7,0.0
956,1.4,2.1
510,2.5,-0.0
874,2.3,0.0
745,2.2,0.0
721,2.2,-0.0
735,2.3,-0.0
974,2.0,1.6
935,1.8,0.0
907,2.7,0.0
534,1.8,3.0
928,2.6,0.0
750,1.7,4.1
540,2.2,-0.0
891,-0.0,1.8
831,2.1,0.0
820,2.8,-0.0
629,3.1,0.0
600,2.1,-0.0
811,1.9,-0.0
902,2.6,3.1
579,2.5,-0.0
919,1.6,3.6
978,1.6,-0.0
888,2.3,0.0
706,2.5,-0.0
975,2.0,0.0
611,1.9,0.0
806,2.0,-0.0
949,2.5,-0.0
966,1.6,-0.0
533,2.5,0.0
873,2.2,-0.0
760,3.6,4.1
927,2.1,0.0
583,1.4,2.9
875,1.0,2.1
945,1.9,0.0
899,3.1,4.1
864,3.0,0.0
802,1.9,0.0
676,1.9,-0.0
663,1.7,-0.0
604,4.8,5.0
519,2.8,0.0
539,1.8,1.8
623,2.9,0.0
602,2.1,0.0
