,y_hat
2211,False
2407,False
3735,False
3785,False
3581,False
2493,False
2700,False
3608,False
2331,False
3131,False
3139,False
2706,False
2394,False
2781,False
2495,False
3982,False
3655,False
3187,False
3579,False
2724,False
3502,False
3036,False
2092,False
3525,False
3861,False
3289,False
3098,False
2032,False
2414,False
2630,False
2501,False
3278,False
3607,False
2804,False
3243,False
2315,False
3869,False
2620,False
2956,False
2077,False
3480,False
3141,False
3842,False
3514,False
2836,False
3602,False
2240,False
3463,False
2471,False
2809,False
2173,False
3044,False
3547,False
3226,False
2943,False
2987,False
3531,False
3722,False
3609,False
3899,False
2343,False
3461,False
3205,False
2798,False
2160,False
2945,False
2001,False
3679,False
3990,False
2046,False
3302,False
2571,False
2676,False
2739,False
3173,False
2280,False
3496,False
3845,False
2635,False
2380,False
2424,False
2613,False
2768,False
3500,False
3039,False
2212,False
3239,False
2506,False
2303,False
3004,False
2569,False
3825,False
2059,False
3794,False
2578,False
2637,False
3909,False
2750,False
2184,False
2735,False
2401,False
2935,False
2912,False
2893,False
2645,False
2378,False
3924,False
3817,False
2701,False
2385,False
3085,False
2180,False
3124,False
3527,False
3653,False
2464,False
3426,False
2386,False
3745,False
3372,False
3521,False
3774,False
3784,False
3782,False
2890,False
3136,False
2682,False
2555,False
2795,False
3919,False
2213,False
3207,False
2605,False
2542,False
2500,False
2745,False
3790,False
3080,False
2573,False
3398,False
2452,False
3443,False
2447,False
2583,False
2044,False
3065,False
2350,False
2298,False
2874,False
3805,False
3891,False
2348,False
2198,False
3111,False
2332,False
3067,False
3518,False
2761,False
3264,False
2233,False
3445,False
3824,False
3348,False
3467,False
3047,False
3584,False
3625,False
3572,False
3754,False
3617,False
3868,False
2003,False
2525,False
2911,False
3587,False
3086,False
2021,False
2734,False
2609,False
3475,False
2793,False
2815,False
2715,False
2243,False
3486,False
2896,False
2689,False
3279,False
2887,False
2167,False
3637,False
2472,False
2384,False
3945,False
2869,False
2191,False
2997,False
2138,False
2015,False
3070,False
