,senior-level_skill
2599,0.0
2994,0.0
2817,0.0
3475,0.0
2801,0.0
3860,0.0
3572,0.0
2507,0.0
2711,0.0
2690,0.0
2261,0.0
3400,0.0
2169,0.0
2146,0.0
3465,0.0
2968,0.0
2491,0.0
2032,0.0
3889,0.0
3319,0.0
3094,0.0
2066,0.0
3414,0.0
3622,0.0
3539,0.0
3231,0.0
2391,0.0
3675,0.0
3009,0.0
2912,0.0
2442,0.0
2434,0.0
3895,0.0
2296,0.0
2915,0.0
2076,0.0
3066,0.0
2454,0.0
3956,0.0
2775,0.0
3437,0.0
2985,0.0
3073,0.0
3136,0.0
2380,0.0
3965,0.0
2878,0.0
2427,0.0
2856,0.0
3536,0.0
3031,0.0
3047,0.0
2019,0.0
2783,0.0
3837,0.0
3048,0.0
2130,0.0
2317,0.0
2265,0.0
2586,0.0
3041,0.0
2731,0.0
2347,0.0
2549,0.0
2977,0.0
2210,0.0
2882,0.0
3888,0.0
3312,0.0
2943,0.0
3601,0.0
2142,0.0
3694,0.0
2143,0.0
2157,0.0
2338,0.0
2280,0.0
3746,0.0
3923,0.0
3035,0.0
2881,0.0
3869,0.0
3322,0.0
3233,0.0
3973,0.0
2774,0.0
2686,0.0
2718,0.0
2871,0.0
3208,0.0
3760,0.0
2651,0.0
3025,0.0
3691,0.0
2194,0.0
2827,0.0
2369,0.0
3100,0.0
3360,0.0
3423,0.0
3623,0.0
2745,0.0
3064,0.0
2302,0.0
2233,0.0
2323,0.0
3758,0.0
2085,0.0
2756,0.0
2257,0.0
3455,0.0
3045,0.0
3517,0.0
3728,0.0
2115,0.0
3504,0.0
2575,0.0
2921,0.0
2710,0.0
2418,0.0
3151,0.0
2201,0.0
2088,0.0
3203,0.0
2484,0.0
2325,0.0
3038,0.0
2639,0.0
2609,0.0
3978,0.0
3945,0.0
2291,0.0
3284,0.0
2681,0.0
2043,0.0
2237,0.0
2122,0.0
3883,0.0
2082,0.0
3354,0.0
3229,0.0
3711,0.0
3444,0.0
3282,0.0
3941,0.0
3557,0.0
3104,0.0
2938,0.0
2362,0.0
2021,0.0
2659,0.0
3196,0.0
3779,0.0
3627,0.0
3492,0.0
3560,0.0
3847,0.0
2207,0.0
2914,0.0
2232,0.0
2252,0.0
3103,0.0
3566,0.0
3748,0.0
2638,0.0
3914,0.0
3777,0.0
3234,0.0
3840,0.0
3625,0.0
2311,0.0
3663,0.0
3919,0.0
3013,0.0
2319,0.0
3272,0.0
2518,0.0
2981,0.0
3431,0.0
2004,0.0
3747,0.0
2104,0.0
3418,0.0
3356,0.0
3715,0.0
3542,0.0
2140,0.0
3352,0.0
2737,0.0
2947,0.0
3949,0.0
3597,0.0
3806,0.0
2716,0.0
3043,0.0
2693,0.0
2623,0.0
3027,0.0
2014,0.0
2239,0.0
