,0
724,0.0
822,0.0
591,0.0
521,0.0
947,0.0
743,1.0
994,0.0
974,0.0
770,0.0
627,0.0
550,0.0
559,0.0
796,0.0
868,1.0
723,0.0
897,1.0
654,0.0
836,0.0
614,0.0
556,1.0
727,0.0
949,0.0
804,0.0
573,0.0
633,1.0
608,1.0
547,0.0
860,0.0
704,0.0
847,0.0
818,1.0
983,0.0
700,0.0
529,1.0
607,0.0
812,0.0
932,1.0
967,0.0
820,0.0
680,0.0
992,0.0
533,0.0
690,1.0
739,0.0
886,0.0
699,1.0
976,0.0
551,0.0
867,0.0
767,1.0
926,1.0
648,1.0
841,1.0
520,1.0
966,0.0
510,1.0
984,0.0
786,1.0
832,0.0
957,0.0
688,0.0
912,0.0
684,1.0
762,1.0
511,0.0
948,0.0
997,0.0
707,0.0
643,0.0
636,1.0
761,1.0
937,0.0
626,0.0
569,0.0
660,0.0
737,0.0
513,0.0
599,0.0
596,0.0
568,0.0
802,0.0
810,0.0
859,1.0
600,1.0
970,0.0
663,0.0
990,1.0
613,0.0
846,0.0
902,1.0
572,0.0
602,0.0
766,1.0
708,1.0
509,0.0
683,0.0
935,0.0
964,1.0
584,0.0
977,0.0
