,x1,x2
819,-0.0,0.0
707,1.4,4.0
962,0.7,1.1
645,1.0,0.0
931,1.1,0.0
825,0.5,0.0
512,2.7,1.5
637,-0.0,0.1
569,1.8,-0.0
795,0.6,2.1
840,0.0,2.1
607,-0.0,0.0
919,1.0,0.5
715,1.0,0.9
794,1.8,0.0
589,0.2,0.4
960,0.5,1.9
988,2.0,0.0
761,1.4,2.0
778,1.4,2.8
918,1.8,-0.0
510,0.9,0.4
611,2.0,4.0
987,0.4,3.0
874,1.4,0.0
798,1.6,1.7
659,1.5,2.2
944,1.4,0.0
639,1.5,0.0
964,2.6,1.9
678,1.9,-0.0
679,1.2,0.0
734,2.0,2.0
688,1.1,-0.0
877,2.2,0.0
726,1.6,1.1
740,0.0,0.0
847,1.2,0.0
923,1.2,1.8
756,2.4,2.1
508,2.6,2.4
544,1.4,0.0
845,1.5,0.0
730,0.9,2.8
528,1.9,0.0
844,1.4,-0.0
780,2.3,2.6
976,2.1,0.0
894,1.9,-0.0
748,2.6,4.1
621,0.6,0.0
583,2.4,1.4
739,2.4,3.9
983,0.6,0.0
640,1.6,-0.0
957,1.8,2.1
858,1.0,2.1
713,1.3,-0.0
619,1.0,0.0
708,2.6,3.8
683,2.3,1.0
536,2.3,-0.0
855,0.7,1.4
532,0.6,1.0
813,1.0,1.8
937,0.5,0.4
779,0.6,0.0
854,1.4,1.3
711,1.4,-0.0
564,1.5,0.9
821,2.0,-0.0
814,0.0,1.0
952,0.6,1.0
993,2.1,2.8
930,1.3,0.9
689,0.0,-0.0
533,1.7,1.5
695,0.5,1.5
642,1.6,1.7
743,1.6,3.1
800,1.0,1.4
797,1.5,3.5
504,1.6,0.0
860,0.1,0.2
616,0.1,0.9
627,0.7,0.0
604,1.4,0.0
624,0.7,3.6
549,0.2,1.8
938,0.6,1.4
804,0.9,0.4
948,2.0,4.1
574,0.8,2.5
530,2.5,2.5
790,0.4,0.5
503,0.8,2.5
716,0.0,0.0
547,0.4,2.1
560,1.5,0.0
949,1.2,1.0
