,years_experience,degree
212,2.0,0.0
398,2.0,2.0
316,3.0,0.0
265,2.0,0.0
374,1.0,0.0
394,1.0,1.0
216,0.0,1.0
380,0.0,1.0
224,1.0,0.0
213,2.0,0.0
365,1.0,0.0
349,0.0,1.0
261,0.0,1.0
312,0.0,3.0
223,3.0,1.0
217,1.0,0.0
369,1.0,1.0
243,0.0,1.0
315,1.0,2.0
399,0.0,3.0
305,1.0,1.0
372,1.0,2.0
309,3.0,0.0
317,1.0,1.0
246,1.0,0.0
232,0.0,2.0
207,1.0,0.0
396,1.0,2.0
385,1.0,0.0
284,3.0,0.0
320,0.0,2.0
344,2.0,1.0
231,0.0,3.0
332,0.0,1.0
278,3.0,0.0
205,0.0,1.0
290,0.0,3.0
257,0.0,2.0
294,4.0,0.0
235,0.0,1.0
221,1.0,2.0
268,1.0,0.0
218,0.0,1.0
358,1.0,0.0
283,0.0,1.0
289,1.0,1.0
248,3.0,0.0
329,2.0,1.0
367,1.0,0.0
338,0.0,1.0
