ix,goal_cost,intv_cost
3454,1.0,0.2
2524,1.0,3.0
2250,1.0,2.6
3674,1.0,0.7
2751,1.0,1.6
3840,1.0,0.7
3602,1.0,7.2
2016,1.0,0.1
2249,1.0,6.6
3316,1.0,2.4
2018,1.0,8.5
2208,1.0,2.0
2352,1.0,5.3
2353,1.0,1.0
3383,1.0,0.6
2684,1.0,0.6
3994,1.0,1.5
2253,1.0,1.9
2816,1.0,1.1
2403,1.0,0.7
3392,1.0,3.3000000000000003
3332,1.0,2.7
3696,1.0,1.4
3697,1.0,0.6
2418,1.0,0.1
3449,1.0,1.1
2815,1.0,0.4
2765,1.0,3.7
3035,1.0,4.1
3413,1.0,1.3
3090,1.0,4.9
3437,1.0,3.8
2805,1.0,2.6
3915,1.0,2.1
2346,1.0,1.3
3974,1.0,1.2
2256,1.0,5.199999999999999
2276,1.0,1.6
3289,1.0,5.0
3772,1.0,4.5
3782,1.0,0.3
3805,1.0,3.1
2706,1.0,4.9
2764,1.0,1.9
2240,1.0,2.3
2580,1.0,2.4
2293,1.0,4.6
2861,1.0,2.9
3276,1.0,1.3
3176,1.0,6.8
2306,1.0,2.1
2181,1.0,3.9
3968,1.0,2.0
2278,1.0,1.1
3398,1.0,4.1
2333,1.0,4.6
2337,1.0,0.4
3802,1.0,1.5
2457,1.0,3.1
3580,1.0,2.1
3589,1.0,1.6
2928,1.0,0.6
2329,1.0,1.0
3241,1.0,3.4
3943,1.0,2.8000000000000003
3232,1.0,1.3
3163,1.0,1.4
3982,1.0,0.1
3205,1.0,2.6
2358,1.0,2.2
2923,1.0,1.2000000000000002
3587,1.0,4.5
3306,1.0,2.1
2227,1.0,2.3
2900,1.0,0.6
3485,1.0,2.0
2289,1.0,2.1
2101,1.0,7.1
3031,1.0,3.0
3890,1.0,1.4
2271,1.0,3.0
3066,1.0,3.8
3524,1.0,3.8
3038,1.0,2.3
2865,1.0,6.6
2890,1.0,3.0
3692,1.0,0.6
2936,1.0,1.6
2906,1.0,4.0
2448,1.0,3.5
3907,1.0,4.3
3735,1.0,4.2
2444,1.0,1.9
2185,1.0,3.5
3598,1.0,5.5
2908,1.0,2.0
3009,1.0,1.9000000000000001
3311,1.0,2.9
3265,1.0,3.9
3565,1.0,2.1
2732,1.0,2.6
3397,1.0,3.5
3012,1.0,5.0
3991,1.0,1.9
3307,1.0,1.1
3342,1.0,1.5
3568,1.0,5.0
2968,1.0,3.5
2592,1.0,1.5
3898,1.0,1.2
2347,1.0,2.0
2180,1.0,4.1
3662,1.0,0.5
2065,1.0,1.4
3853,1.0,1.8
3182,1.0,2.7
2854,1.0,1.5
2712,1.0,3.9000000000000004
3874,1.0,1.6
3900,1.0,1.1
2265,1.0,1.6
2137,1.0,2.0
3726,1.0,0.5
3505,1.0,1.3
3064,1.0,1.4
2183,1.0,0.6
2351,1.0,2.3
2866,1.0,4.0
3821,1.0,1.2000000000000002
3778,1.0,1.9
2536,1.0,1.7
2058,1.0,4.699999999999999
3099,1.0,5.7
2679,1.0,0.3
3783,1.0,2.4
3195,1.0,6.6
2521,1.0,0.5
2938,1.0,1.2
3923,1.0,3.5
3322,1.0,4.8
2954,1.0,2.2
3046,1.0,0.3
2226,1.0,5.9
3981,1.0,0.6
2216,1.0,1.4
3931,1.0,0.4
2694,1.0,0.5
3711,1.0,3.5
2150,1.0,4.3
2316,1.0,0.1
3092,1.0,1.3
2075,1.0,2.3
3732,1.0,0.9
3253,1.0,1.8
3677,1.0,1.9
3347,1.0,4.8999999999999995
2435,1.0,4.8999999999999995
3743,1.0,2.5
2564,1.0,0.7
3431,1.0,2.1
3828,1.0,5.4
3366,1.0,2.5
3283,1.0,2.7
3625,1.0,1.3
2078,1.0,1.0
3371,1.0,2.0
3774,1.0,1.8
3996,1.0,2.3000000000000003
2231,1.0,0.5
3511,1.0,0.9
2035,1.0,2.0
3498,1.0,3.2
2791,1.0,1.2
2966,1.0,4.8
2844,1.0,1.3
2501,1.0,0.6
3025,1.0,1.2
2600,1.0,5.0
2115,1.0,0.2
3282,1.0,1.2
3037,1.0,2.3
2135,1.0,2.9
2730,1.0,2.4
2090,1.0,4.5
2203,1.0,4.699999999999999
2152,1.0,4.1
3817,1.0,1.1
3990,1.0,2.1
2112,1.0,1.2
2361,1.0,2.8
3792,1.0,2.4
3238,1.0,2.5
2723,1.0,2.8
3227,1.0,0.2
2975,1.0,1.0
3203,1.0,0.3
3687,1.0,6.8
2722,1.0,0.8
2192,1.0,0.1
2620,1.0,5.7
